"Time","X","Y","Z"
"4","0.7979362","3.6196291","9.0792055"
"18","0.8023548","3.6573343","9.063692"
"23","0.81143355","3.6800182","9.053698"
"50","0.8215175","3.6858592","9.05041"
"54","0.82823867","3.676279","9.053694"
"56","0.82950866","3.6553507","9.062049"
"77","0.8261007","3.6285932","9.073107"
"78","0.82040054","3.6013033","9.08449"
"79","0.81442314","3.577809","9.094305"
"91","0.8075568","3.5610435","9.101495"
"101","0.79855293","3.551664","9.105953"
"115","0.78842694","3.5486588","9.108007"
"119","0.78074396","3.5500424","9.1081295"
"132","0.77712077","3.5537431","9.106996"
"139","0.77661616","3.557778","9.105463"
"152","0.77786225","3.560464","9.104307"
"166","0.77978295","3.5619462","9.103563"
"168","0.78235877","3.5619497","9.103341"
"184","0.7837132","3.5611358","9.103543"
"187","0.7831273","3.5606887","9.103768"
"201","0.78217965","3.5618775","9.103384"
"216","0.78109705","3.5650494","9.102236"
"217","0.7809922","3.5699747","9.100315"
"234","0.78058237","3.5757964","9.098063"
"237","0.7790499","3.5810537","9.096127"
"250","0.77869666","3.5848231","9.094671"
"266","0.7800612","3.5866847","9.093822"
"267","0.78076124","3.5865357","9.093821"
"283","0.78057384","3.5848496","9.094501"
"285","0.77898294","3.5825987","9.095524"
"300","0.77599424","3.5806744","9.096537"
"315","0.77500373","3.579307","9.09716"
"318","0.77638996","3.5792344","9.097071"
"333","0.7792666","3.5807562","9.096225"
"334","0.78426063","3.5840592","9.094495"
"348","0.79096407","3.588372","9.092214"
"367","0.7985389","3.592651","9.089862"
"370","0.8059557","3.5960042","9.087881"
"385","0.8111281","3.5980492","9.086612"
"386","0.8126016","3.5989316","9.086129"
"400","0.81132066","3.5986996","9.086337"
"404","0.80718064","3.5981696","9.086915"
"419","0.80124074","3.5978386","9.087571"
"441","0.7964013","3.597922","9.087964"
"442","0.7924585","3.5977757","9.088366"
"443","0.7867643","3.5963023","9.089444"
"454","0.78011316","3.5925512","9.091502"
"483","0.7747378","3.5860841","9.094513"
"485","0.7705303","3.5782073","9.097972"
"486","0.76486516","3.5659215","9.103272"
"508","0.75613505","3.5511336","9.10978"
"510","0.7385163","3.5331833","9.118201"
"513","0.7133243","3.5307043","9.121166"
"542","0.69625014","3.541447","9.118321"
"544","0.6874724","3.5619454","9.111"
"545","0.6886053","3.5875611","9.100859"
"550","0.6929379","3.6109185","9.091287"
"578","0.69162434","3.627067","9.084956"
"580","0.6871358","3.6327846","9.083012"
"581","0.6831595","3.6262035","9.085941"
"612","0.68100727","3.6076818","9.093473"
"616","0.6799655","3.580171","9.104417"
"618","0.67895883","3.5479553","9.117095"
"620","0.67600965","3.5174637","9.129121"
"645","0.67155045","3.495833","9.137754"
"647","0.67415935","3.4864216","9.141158"
"649","0.68536323","3.488764","9.13943"
"687","0.70007217","3.5002685","9.133916"
"689","0.7148737","3.516635","9.126479"
"690","0.72713923","3.5334618","9.119008"
"691","0.7336508","3.5471263","9.113179"
"700","0.7354462","3.5558386","9.109639"
"716","0.7354308","3.5596085","9.108167"
"719","0.73605686","3.5598135","9.108036"
"732","0.73755217","3.5584452","9.108451"
"749","0.7399032","3.5572965","9.108708"
"751","0.74457175","3.5579205","9.108085"
"766","0.75157595","3.5608258","9.106374"
"767","0.7600139","3.5657914","9.103729"
"783","0.7693723","3.5721538","9.100449"
"786","0.77896035","3.579335","9.096811"
"799","0.7859136","3.586377","9.093439"
"816","0.7902645","3.59222","9.0907545"
"817","0.7926673","3.5960464","9.089032"
"832","0.794119","3.597318","9.088403"
"836","0.79588246","3.5966842","9.088499"
"849","0.7963916","3.5947943","9.089202"
"873","0.7965938","3.5918274","9.090358"
"874","0.7964879","3.5880523","9.091858"
"876","0.79476416","3.584071","9.093579"
"887","0.79193294","3.5801218","9.095382"
"911","0.7898822","3.5761356","9.097127"
"915","0.7885568","3.5721169","9.098822"
"918","0.78732765","3.5682893","9.10043"
"944","0.78588676","3.5647733","9.101932"
"948","0.7848541","3.5623856","9.102956"
"949","0.7831618","3.5620043","9.1032505"
"980","0.7800491","3.5639446","9.102759"
"982","0.77795416","3.5678847","9.101394"
"988","0.7805409","3.5730095","9.099161"
"990","0.78638536","3.5801668","9.095844"
"1021","0.79183125","3.5882373","9.092191"
"1023","0.797746","3.5952175","9.088917"
"1026","0.80278516","3.5999408","9.086603"
"1030","0.80431336","3.6017468","9.085752"
"1032","0.8031237","3.6007166","9.086266"
"1068","0.80074805","3.5975325","9.087736"
"1070","0.7976733","3.5923831","9.090043"
"1072","0.79427564","3.5863914","9.092706"
"1073","0.7911167","3.580616","9.095258"
"1109","0.78836775","3.5759656","9.097325"
"1112","0.78742623","3.5727775","9.0986595"
"1113","0.78719527","3.5713015","9.099258"
"1115","0.7874608","3.5713947","9.099199"
"1157","0.7877024","3.57267","9.098678"
