"Time","X","Y","Z"
"4","1.0036284","3.2567587","9.195469"
"13","0.9932894","3.2803743","9.188194"
"20","0.9849252","3.2974608","9.182978"
"35","0.97630775","3.305385","9.181047"
"48","0.9679045","3.3029394","9.182818"
"51","0.9583167","3.2906978","9.188217"
"69","0.9504891","3.2701788","9.196352"
"69","0.9477928","3.2439716","9.205907"
"82","0.9470589","3.2157652","9.215873"
"88","0.94129544","3.1864583","9.226638"
"101","0.93291956","3.1562307","9.237871"
"115","0.9259606","3.126312","9.248738"
"116","0.9192686","3.098205","9.258859"
"132","0.9126996","3.0728705","9.267946"
"135","0.9072912","3.0512004","9.275634"
"148","0.8992014","3.033517","9.28222"
"165","0.8898579","3.0198805","9.287565"
"166","0.8855399","3.0108387","9.290913"
"184","0.8864403","3.006489","9.292235"
"185","0.8809463","3.0047235","9.293328"
"199","0.86614656","3.000933","9.295945"
"216","0.84720486","2.9906912","9.300989"
"216","0.82813907","2.9705956","9.309143"
"234","0.8079817","2.9406319","9.320421"
"234","0.7845417","2.902492","9.334368"
"249","0.7612909","2.8594134","9.349576"
"254","0.7438777","2.8161097","9.36411"
"268","0.73236537","2.7775621","9.376524"
"284","0.72282606","2.7465816","9.386384"
"285","0.7160861","2.7274802","9.392468"
"298","0.7177043","2.726928","9.392506"
"304","0.7236063","2.7369726","9.38913"
"318","0.72987354","2.750696","9.384633"
"334","0.7327289","2.7592728","9.381893"
"335","0.72786635","2.7554379","9.383398"
"350","0.71932507","2.7390778","9.3888445"
"353","0.7084515","2.7150066","9.39666"
"365","0.69407946","2.6911728","9.404585"
"382","0.6823699","2.6749098","9.41008"
"382","0.6820308","2.6684396","9.4119425"
"401","0.69117796","2.6700337","9.410823"
"402","0.70469725","2.67758","9.407676"
"414","0.72209406","2.6886811","9.403189"
"431","0.74451417","2.701997","9.397622"
"432","0.77013576","2.717712","9.391024"
"450","0.79421395","2.7368174","9.383466"
"451","0.81281686","2.759385","9.375261"
"466","0.8248989","2.7845123","9.366773"
"480","0.83178794","2.8115642","9.358078"
"481","0.83682954","2.839527","9.349181"
"500","0.8416212","2.867158","9.340314"
"501","0.84627175","2.89402","9.331605"
