"17","-0.007659912","-0.06463623","-0.003326416"
"60","0.0061798096","-0.028411865","-1.2207031E-4"
"86","8.544922E-4","0.0046081543","9.460449E-4"
"99","-1.9836426E-4","0.009933472","-0.0011901855"
"133","8.544922E-4","3.5095215E-4","9.460449E-4"
"174","0.0019226074","0.014205933","0.0030670166"
"199","8.544922E-4","0.011001587","9.460449E-4"
"219","-1.9836426E-4","-0.011367798","-0.0022583008"
"236","-0.0012664795","0.0056762695","0.004135132"
"253","8.544922E-4","-0.0071105957","-1.2207031E-4"
"265","0.0019226074","0.0056762695","-0.0022583008"
"270","0.0019226074","3.5095215E-4","9.460449E-4"
"285","0.0019226074","-7.171631E-4","-0.003326416"
"291","-0.0012664795","3.5095215E-4","-0.0022583008"
"310","0.0019226074","0.0046081543","9.460449E-4"
"324","-1.9836426E-4","-0.00390625","-1.2207031E-4"
"341","-1.9836426E-4","0.0014190674","-1.2207031E-4"
"360","0.0019226074","0.0014190674","-0.0011901855"
"377","-0.004470825","3.5095215E-4","9.460449E-4"
"393","8.544922E-4","0.0024871826","9.460449E-4"
"408","8.544922E-4","-7.171631E-4","-0.0022583008"
"414","0.0019226074","0.0046081543","-0.0011901855"
"429","8.544922E-4","0.0024871826","0.0020141602"
"444","-0.0012664795","-0.0017852783","-0.0011901855"
"457","0.0029907227","0.0024871826","0.0020141602"
"473","-0.0012664795","-7.171631E-4","-0.0011901855"
"491","-1.9836426E-4","3.5095215E-4","9.460449E-4"
"496","-0.0012664795","3.5095215E-4","-0.003326416"
"512","0.0019226074","3.5095215E-4","0.0020141602"
"525","-0.0012664795","0.0024871826","9.460449E-4"
"541","-0.0012664795","0.0014190674","-0.0011901855"
"546","0.0029907227","-0.0017852783","9.460449E-4"
"558","-0.0023345947","3.5095215E-4","9.460449E-4"
"575","0.0019226074","-0.0017852783","-0.0011901855"
"592","-0.0023345947","0.0014190674","-1.2207031E-4"
"596","0.0019226074","-0.0028381348","-0.0011901855"
"612","0.0019226074","-0.0017852783","-1.2207031E-4"
"617","-0.0023345947","3.5095215E-4","-0.0011901855"
"630","8.544922E-4","-0.0017852783","0.0020141602"
"648","-0.0012664795","-0.0028381348","-1.2207031E-4"
"662","-0.0012664795","-0.0017852783","0.0020141602"
"681","-1.9836426E-4","3.5095215E-4","-1.2207031E-4"
"689","0.0029907227","-0.0017852783","-1.2207031E-4"
"707","8.544922E-4","-7.171631E-4","-0.0011901855"
"723","-1.9836426E-4","3.5095215E-4","-0.0011901855"
"740","0.0019226074","3.5095215E-4","0.0030670166"
"755","-0.00340271","-7.171631E-4","0.0030670166"
"765","-1.9836426E-4","-0.0028381348","-1.2207031E-4"
"780","-1.9836426E-4","-7.171631E-4","0.0020141602"
"783","-1.9836426E-4","-0.0028381348","-1.2207031E-4"
"798","-1.9836426E-4","0.0056762695","-1.2207031E-4"
"825","0.0019226074","0.0024871826","9.460449E-4"
"848","0.0019226074","0.0024871826","-1.2207031E-4"
"855","-1.9836426E-4","0.0024871826","-1.2207031E-4"
"886","8.544922E-4","0.0014190674","9.460449E-4"
"916","0.0029907227","-7.171631E-4","-1.2207031E-4"
"926","8.544922E-4","-0.00390625","-0.0011901855"
"960","-0.0012664795","-0.0049743652","-0.0011901855"
"1004","-0.0012664795","0.0014190674","-0.0011901855"
"1053","0.0019226074","0.0046081543","9.460449E-4"
"1071","-0.00340271","0.0014190674","9.460449E-4"
"1083","-1.9836426E-4","-0.0017852783","0.0020141602"
"1132","-0.0012664795","0.0014190674","9.460449E-4"
"1182","-1.9836426E-4","0.0014190674","0.0020141602"
"1199","8.544922E-4","3.5095215E-4","0.0020141602"
"1235","-0.0012664795","0.0014190674","-1.2207031E-4"
"1247","-0.0012664795","-7.171631E-4","9.460449E-4"
"1291","0.0019226074","0.0024871826","-1.2207031E-4"
"1301","0.0019226074","-0.0017852783","0.0030670166"
"1344","8.544922E-4","3.5095215E-4","-0.0022583008"
"1349","-0.0012664795","-0.0028381348","-0.0011901855"
"1359","-0.0023345947","-0.0028381348","-0.0011901855"
"1394","-0.0012664795","3.5095215E-4","-0.0022583008"
"1401","8.544922E-4","-0.0060424805","9.460449E-4"
"1414","-0.0023345947","0.0014190674","-1.2207031E-4"
"1440","0.0019226074","0.0024871826","-0.0022583008"
"1456","8.544922E-4","-0.0017852783","-1.2207031E-4"
"1499","-0.0012664795","0.003540039","-1.2207031E-4"
"1510","0.0029907227","-0.0017852783","-0.0011901855"
"1540","-1.9836426E-4","0.0046081543","9.460449E-4"
"1545","0.0029907227","0.0014190674","-1.2207031E-4"
"1580","-1.9836426E-4","0.003540039","0.0030670166"
"1588","-1.9836426E-4","-0.0017852783","0.0030670166"
"1622","-1.9836426E-4","-0.00390625","-1.2207031E-4"
"1657","8.544922E-4","0.0024871826","-1.2207031E-4"
"1680","-1.9836426E-4","0.003540039","-1.2207031E-4"
"1691","0.004058838","0.0014190674","-1.2207031E-4"
"1711","-1.9836426E-4","0.0024871826","-0.0011901855"
"1726","-1.9836426E-4","3.5095215E-4","9.460449E-4"
"1745","-1.9836426E-4","-0.0017852783","-1.2207031E-4"
"1756","-0.0012664795","-0.0017852783","-1.2207031E-4"
"1780","-0.0012664795","0.0024871826","-1.2207031E-4"
"1787","-1.9836426E-4","0.0024871826","-0.0022583008"
"1796","8.544922E-4","0.003540039","-1.2207031E-4"
