"Time","X","Y","Z"
"13","-0.31576538","-0.408432","-0.26997375"
"28","-0.47769165","-0.59591675","-0.35520935"
"38","-0.51390076","-0.8260193","-0.34561157"
"49","-0.50538635","-0.9613037","-0.32963562"
"66","-0.48727417","-1.0699615","-0.3232422"
"86","-0.52349854","-1.1445312","-0.33921814"
"88","-0.53733826","-1.1242981","-0.3477478"
"104","-0.63108826","-0.9815521","-0.3754425"
"110","-0.7461395","-0.8302765","-0.4020691"
"130","-0.80578613","-0.7535858","-0.4073944"
"148","-0.90486145","-0.710968","-0.3711853"
"166","-0.8963318","-0.8409271","-0.2966156"
"181","-0.83029175","-0.9549103","-0.23588562"
"201","-0.70565796","-0.94107056","-0.24334717"
"215","-0.5416107","-0.7514496","-0.40846252"
"236","-0.41163635","-0.67155457","-0.57250977"
"242","-0.34346008","-0.66729736","-0.6034088"
"263","-0.33068848","-0.68859863","-0.5842285"
"282","-0.35624695","-0.83880615","-0.40634155"
"306","-0.34985352","-0.71629333","-0.30407715"
"319","-0.30618286","-0.5565033","-0.33709717"
"325","-0.27635193","-0.46809387","-0.38290405"
"336","-0.27209473","-0.39352417","-0.42764282"
"348","-0.27209473","-0.375412","-0.43936157"
"365","-0.33280945","-0.3061676","-0.45108032"
"382","-0.4105835","-0.2869873","-0.37225342"
"402","-0.4180298","-0.26356506","-0.2923584"
"417","-0.36157227","-0.1762085","-0.2539978"
"427","-0.3360138","-0.13253784","-0.23588562"
"441","-0.32536316","-0.10057068","-0.21565247"
"445","-0.31150818","-0.07394409","-0.1794281"
"460","-0.3083191","-0.068618774","-0.1709137"
"474","-0.31044006","-0.09310913","-0.15386963"
"482","-0.2987213","-0.16981506","-0.16345215"
"497","-0.28700256","-0.21987915","-0.17198181"
"505","-0.2614441","-0.26461792","-0.19114685"
"519","-0.24865723","-0.27314758","-0.21246338"
"521","-0.24440002","-0.27207947","-0.21351624"
"534","-0.2188263","-0.22201538","-0.2263031"
"548","-0.2156372","-0.20922852","-0.2220459"
"554","-0.20071411","-0.17514038","-0.18902588"
"570","-0.19752502","-0.16342163","-0.1666565"
"579","-0.16769409","-0.15170288","-0.108062744"
"593","-0.13893127","-0.15170288","-0.09208679"
"596","-0.12402344","-0.1612854","-0.09208679"
"613","-0.054779053","-0.16555786","-0.07609558"
"619","-0.016433716","-0.14424133","-0.0771637"
"629","0.007003784","-0.117614746","-0.07183838"
"645","0.020858765","-0.04197693","-0.047348022"
"647","-0.0015106201","0.020874023","-0.0047302246"
"662","-0.02708435","0.069869995","0.035751343"
"669","-0.09100342","0.17427063","0.10499573"
"682","-0.108047485","0.19876099","0.122039795"
