"Time","X","Y","Z"
"15","-0.2625122","-0.8089752","-0.16558838"
"23","-0.62683105","-1.0337372","-0.08569336"
"43","-0.6438751","-1.0582428","-0.08355713"
"60","-0.6800842","-1.0944672","-0.11552429"
"64","-0.62683105","-0.9858093","-0.1709137"
"80","-0.49899292","-0.77275085","-0.2412262"
"88","-0.3413391","-0.5991211","-0.27531433"
"118","-0.26889038","-0.53627014","-0.2763672"
"147","-0.33280945","-0.46595764","-0.35733032"
"164","-0.5906067","-0.27954102","-0.2177887"
"169","-0.5202942","-0.4233551","-0.12936401"
"197","-0.40737915","-0.49472046","-0.11231995"
"211","0.056015015","-0.6332092","-0.20393372"
"239","0.0549469","-0.504303","-0.28063965"
"278","-0.3999176","0.009155273","-0.43615723"
"296","-0.4702301","-0.29231262","-0.098480225"
"339","-0.25717163","-0.5277405","-0.098480225"
"342","-0.0899353","-0.7067108","-0.15919495"
"365","-0.13574219","-0.41908264","-0.31045532"
"373","-0.29125977","-0.17300415","-0.26359558"
"403","-0.37329102","-0.27314758","-0.23162842"
"413","-0.32322693","-0.26889038","-0.119781494"
"433","-0.2976532","-0.27954102","-0.09527588"
"445","-0.10697937","-0.39671326","-0.07929993"
"472","-0.06436157","-0.44891357","-0.11125183"
"475","-0.032409668","-0.47660828","-0.143219"
"492","-0.041992188","-0.4073639","-0.20713806"
"495","-0.105911255","-0.37008667","-0.19221497"
"517","-0.22521973","-0.2742157","-0.16133118"
"530","-0.33174133","-0.19218445","-0.14428711"
"553","-0.35517883","-0.21136475","-0.16238403"
"562","-0.26783752","-0.3008423","-0.26464844"
"582","-0.19966125","-0.34983826","-0.31045532"
"589","-0.04838562","-0.41696167","-0.35307312"
"599","0.07518005","-0.41056824","-0.33816528"
"629","0.15507507","-0.3477173","-0.27531433"
"643","0.08583069","-0.15809631","-0.06971741"
"668","0.018722534","-0.08778381","-0.020706177"
"682","-0.045196533","-0.045181274","-0.12084961"
"717","-0.044128418","-0.047302246","-0.13150024"
"722","-0.043060303","-0.03453064","-0.13575745"
"750","-0.035598755","-0.02281189","-0.10166931"
"754","-0.037734985","0.017669678","-0.018585205"
"786","-0.049453735","0.08691406","0.0069885254"
"800","-0.06542969","0.09970093","-0.022842407"
"823","-0.06542969","0.083724976","-0.026031494"
"827","-0.044128418","0.069869995","-0.0047302246"
"855","0.002746582","0.044296265","0.020843506"
"858","0.04322815","0.03152466","0.04107666"
"880","0.08477783","0.025131226","0.07090759"
"893","0.10820007","0.042175293","0.09007263"
"914","0.10714722","0.061340332","0.09434509"
"923","0.08477783","0.062408447","0.0836792"
"932","0.06878662","0.06454468","0.06877136"
"951","0.060272217","0.072006226","0.055984497"
"962","0.03364563","0.05921936","0.036819458"
"978","0.029373169","0.06561279","0.036819458"
"984","0.016601562","0.04750061","0.030426025"
"997","0.015533447","0.041107178","0.03149414"
"1004","-0.004714966","-0.0036315918","0.02935791"
