"Time","X","Y","Z"
"5","0.087905884","-0.06263733","-0.0135650635"
"24","0.045303345","-0.03173828","-0.0135650635"
"33","-0.031402588","0.043899536","-0.014633179"
"79","-0.044189453","0.047088623","-0.01889038"
"83","0.02293396","-0.013626099","-0.009292603"
"115","0.031448364","0.0023498535","0.0024261475"
"143","-0.040985107","0.009811401","-0.009292603"
"167","-0.03779602","0.021530151","-0.01889038"
"194","-0.032470703","2.1362305E-4","-0.008239746"
"219","-0.029266357","0.013000488","-0.022079468"
"244","0.0048217773","0.032180786","-0.017822266"
"246","0.015472412","0.032180786","-0.01889038"
"271","0.037841797","0.021530151","-0.0135650635"
"276","0.027191162","0.025787354","0.0013580322"
"299","0.026123047","0.020462036","0.0013580322"
"329","0.0026855469","0.026855469","0.017333984"
"362","-0.016494751","0.020462036","0.010940552"
"393","-0.0015716553","0.0012817383","0.0066833496"
"400","0.018661499","0.0055389404","0.0024261475"
"428","0.013336182","-0.0019073486","-7.7819824E-4"
"461","-0.018615723","0.011932373","-0.0018463135"
"495","-0.013290405","0.016204834","-0.009292603"
"502","0.012268066","0.016204834","-0.0135650635"
"531","0.012268066","0.015136719","-0.014633179"
"542","-0.0068969727","0.018325806","-0.022079468"
"572","-0.010101318","0.01939392","-0.021011353"
"602","-0.018615723","0.026855469","-0.015686035"
"636","-0.030334473","0.053482056","-0.011428833"
"643","-0.02394104","-8.392334E-4","-0.009292603"
"674","-0.019683838","-0.013626099","-0.009292603"
"705","5.645752E-4","0.032180786","-0.014633179"
"734","0.027191162","0.0012817383","-0.0284729"
"768","0.019729614","0.022583008","-0.009292603"
"775","0.015472412","0.0023498535","0.013076782"
"803","0.013336182","0.0023498535","0.017333984"
"836","-0.036727905","0.05029297","0.014129639"
"868","-0.03779602","0.024719238","0.038635254"
"880","-0.02394104","0.025787354","-0.0061035156"
"906","-0.018615723","0.04283142","0.004547119"
"935","0.03465271","0.051345825","0.0056152344"
"969","0.025054932","0.01939392","-0.025283813"
"1005","-0.029266357","-0.004043579","-0.041259766"
"1008","-0.07827759","0.016204834","-0.022079468"
"1036","-0.07081604","0.01939392","-0.017822266"
"1039","-0.04737854","0.018325806","-0.003967285"
"1064","-0.019683838","0.0012817383","0.012008667"
"1071","-0.007965088","-0.013626099","0.033309937"
"1096","0.0016174316","-0.01576233","0.029052734"
"1104","0.0058898926","0.0034179688","0.021591187"
"1111","0.003753662","0.007675171","0.012008667"
"1132","0.003753662","0.007675171","0.010940552"
"1143","-5.0354004E-4","0.016204834","-0.0018463135"
"1166","0.0026855469","0.022583008","-0.012496948"
"1174","0.017608643","0.0066070557","-0.022079468"
"1204","0.02293396","0.0034179688","-0.02633667"
"1230","0.017608643","0.015136719","-0.021011353"
"1234","0.0048217773","-0.0019073486","-0.009292603"
"1265","-5.0354004E-4","-0.0051116943","-0.010360718"
"1277","-0.0037078857","0.011932373","2.89917E-4"
"1302","-0.0068969727","0.013000488","-0.0029144287"
"1304","-0.0026397705","0.0066070557","-0.0050354004"
"1333","-5.0354004E-4","0.007675171","-0.012496948"
"1335","-0.0026397705","-0.008300781","-0.011428833"
"1367","-0.0058288574","-0.013626099","0.003479004"
"1377","-0.018615723","0.018325806","0.012008667"
"1409","-0.0143585205","0.020462036","0.008804321"
"1439","-0.0068969727","0.04815674","-0.01889038"
"1466","-0.0143585205","0.02897644","-0.023147583"
"1471","-0.021820068","0.057739258","-0.025283813"
"1502","-0.016494751","0.055618286","-0.019958496"
"1530","-0.004776001","0.06838989","-0.0018463135"
"1531","-5.0354004E-4","0.07371521","-0.0018463135"
"1545","-0.0026397705","0.1387024","0.0013580322"
"1572","-0.0026397705","0.22712708","0.0184021"
"1604","-0.02394104","0.32618713","0.07911682"
"1632","-0.046310425","0.4913025","0.16220093"
"1644","0.010147095","0.4913025","0.21228027"
"1665","-0.06867981","0.5861206","0.17391968"
"1676","-0.4638977","0.23989868","0.22825623"
"1702","-0.4958496","0.35601807","0.179245"
"1704","-0.5128937","0.39543152","0.14942932"
"1736","-0.29771423","0.36453247","0.08869934"
"1767","0.11987305","0.292099","-0.034866333"
"1775","0.1954956","-0.108444214","-0.10411072"
"1803","0.17951965","-0.14892578","-0.09664917"
"1805","0.12731934","-0.12974548","-0.08067322"
"1836","0.12199402","-0.05303955","-0.043380737"
"1858","0.17312622","-0.030670166","-0.0050354004"
"1879","0.16567993","-0.07861328","-0.008239746"
"1893","0.061279297","-0.100982666","0.0024261475"
"1915","0.03251648","-0.1031189","0.003479004"
"1921","-0.08999634","-0.12867737","0.022659302"
"1946","-0.114486694","-0.122283936","0.025848389"
"1951","-0.16029358","-0.047714233","0.019470215"
"1961","-0.13685608","-0.022155762","0.019470215"
"2008","-0.12620544","-0.01789856","0.017333984"
"2036","0.010147095","-0.11909485","0.0098724365"
"2065","-0.021820068","-0.10949707","-0.0135650635"
"2076","-0.016494751","-0.010437012","-0.022079468"
"2100","0.0016174316","-0.01576233","-0.015686035"
"2109","0.023986816","-0.07435608","-0.0050354004"
"2140","0.014404297","-0.08180237","-0.0018463135"
"2146","-0.050582886","-0.11695862","-0.0029144287"
"2170","-0.062286377","-0.11802673","2.89917E-4"
"2178","-0.09211731","-0.04345703","0.0013580322"
"2205","-0.07400513","-0.044525146","0.003479004"
"2208","-0.0068969727","-0.110565186","0.0098724365"
"2227","-0.0037078857","-0.11483765","0.010940552"
"2248","-0.0058288574","-0.10523987","-0.0061035156"
"2263","-0.04524231","-0.1031189","-0.017822266"
