"Time","X","Y","Z"
"15","0.26586914","-0.46809387","0.048538208"
"20","0.22964478","-0.6534424","-0.06651306"
"43","0.024047852","-1.0337372","-0.23588562"
"57","-0.45957947","-1.4545288","-0.2998047"
"63","-0.5852814","-1.5099182","-0.32644653"
"75","-0.9527893","-1.5280304","-0.4489441"
"111","-1.1786346","-1.2414703","-0.5522766"
"115","-1.4033966","-1.0529175","-0.6268463"
"131","-1.4545288","-1.0017853","-0.5661316"
"167","-1.3842316","-1.12323","-0.480896"
"171","-1.312851","-1.3000641","-0.34561157"
"188","-1.1967468","-2.0606537","-0.3509369"
"232","-0.93255615","-2.3269806","-0.891037"
"250","0.11672974","-1.601532","-1.3448334"
"253","-0.012161255","-1.9552002","-1.3203278"
"263","-0.30937195","-2.271576","-1.2340393"
"295","-0.6246948","-2.208725","-1.1126099"
"304","-1.025238","-0.6736908","-0.9837036"
"332","-1.2265625","0.50556946","-0.72058105"
"340","-1.5898285","0.87094116","0.18595886"
"364","-1.6729126","0.2147522","0.5832977"
"371","-1.263855","-0.9623718","1.1191254"
"382","-0.85372925","-0.87501526","1.322586"
"401","-0.691803","-0.710968","1.3726501"
"410","0.112472534","0.3766632","1.448288"
"428","0.27970886","0.53538513","1.4429626"
"430","0.35960388","0.5897217","1.432312"
"453","0.9646759","0.38519287","1.1840973"
"463","1.2725372","0.124191284","0.92099"
"483","1.3300629","0.081588745","0.82510376"
"493","1.0861206","-0.05369568","0.82084656"
"518","1.01474","-0.1335907","0.85813904"
"524","0.9423065","-0.10270691","1.1223145"
"545","1.0104828","-0.10696411","1.1329651"
"555","1.1937103","-0.09524536","0.74520874"
"580","1.1361847","0.027252197","0.38409424"
"589","0.89649963","0.5780029","-0.046279907"
"598","0.7803955","0.6685486","0.06237793"
"616","0.76335144","0.6195526","0.1689148"
"626","0.7793274","0.37347412","0.9529419"
"646","0.79637146","0.22966003","1.1031494"
"658","0.47358704","0.45230103","0.8570709"
