"Time","X","Y","Z"
"23","0.239151","-0.08843994","-0.009033203"
"38","0.19441223","-0.038375854","0.031448364"
"50","0.20613098","0.021270752","-0.0037078857"
"54","0.21678162","0.044708252","-0.030334473"
"77","0.22105408","0.053237915","-0.04524231"
"93","0.21678162","0.039382935","-0.06442261"
"110","0.24235535","0.06175232","-0.06335449"
"127","0.39575195","0.10437012","-0.10383606"
"144","0.53530884","0.09265137","-0.18692017"
"160","0.6130676","0.072402954","-0.23060608"
"177","0.70147705","0.1224823","-0.23486328"
"193","0.76327515","0.20770264","-0.2359314"
"210","0.8314514","0.4005127","-0.19438171"
"226","0.91667175","0.64445496","-0.14006042"
"242","1.0796509","0.8191681","-0.09957886"
"258","1.2351837","0.7339325","-0.029266357"
"274","1.2287903","0.52835083","0.042099"
"290","1.14357","0.43885803","0.103897095"
"305","1.0540924","0.61357117","0.14117432"
"325","0.9635315","0.8532562","0.17100525"
"340","0.8559418","1.2953339","0.24131775"
"341","0.77604675","1.235672","0.22532654"
"356","0.74835205","1.1430054","0.17739868"
"371","0.7281189","0.81703186","-0.046310425"
"386","0.72384644","0.7488556","-0.12301636"
"403","0.71533203","0.87135315","-0.044174194"
"419","0.67378235","0.94166565","-0.004760742"
"439","0.5853729","1.0971985","-0.042053223"
"455","0.3829651","1.2250214","-0.08039856"
"478","0.25086975","1.2697601","-0.028198242"
"489","0.17524719","0.90864563","0.16993713"
"515","0.20826721","0.7286072","0.18165588"
"517","0.36166382","-0.033050537","0.07725525"
"545","0.24768066","-0.34944153","0.057022095"
"549","-0.09320068","-0.18005371","0.14224243"
"576","-0.13581848","-0.18751526","0.10922241"
"582","-0.20185852","-0.45063782","0.05595398"
"614","-0.28601074","-0.55397034","0.012283325"
"627","-0.6055908","-0.9758148","-0.042053223"
"633","-0.6918793","-1.1185608","-0.053771973"
"675","-0.7451477","-1.2453156","-0.06654358"
"688","-0.95713806","-1.3166962","-0.16242981"
"700","-0.93688965","-1.2197571","-0.17201233"
"707","-0.87724304","-0.92041016","-0.18692017"
"717","-0.8655243","-0.86076355","-0.18373108"
"733","-0.7632599","-0.51348877","-0.14431763"
"735","-0.7163849","-0.43998718","-0.112350464"
"752","-0.67271423","-0.4953766","-0.06867981"
"768","-0.73768616","-1.0045776","-0.007965088"
"785","-0.78030396","-1.4594421","0.14756775"
"800","-0.79307556","-1.5862122","0.229599"
"824","-0.83569336","-1.5020447","0.23704529"
"830","-0.9454193","-1.059967","0.17526245"
"840","-1.0040131","-0.85969543","0.14437866"
"855","-1.0253143","-0.78086853","0.13265991"
"863","-0.9901581","-0.52093506","0.1124115"
"873","-0.90493774","-0.3473053","0.10708618"
"886","-0.8569946","-0.25675964","0.09857178"
"902","-0.703598","-0.044769287","0.0932312"
"919","-0.53848267","0.03086853","0.10494995"
"924","-0.45326233","0.032989502","0.15075684"
"937","-0.43408203","0.01701355","0.17419434"
"952","-0.414917","-0.036239624","0.22532654"
"970","-0.41810608","-0.13317871","0.27540588"
"987","-0.39787292","-0.10975647","0.25515747"
"1004","-0.37976074","-0.046905518","0.18379211"
"1023","-0.34780884","0.018081665","0.11773682"
"1044","-0.30519104","0.058563232","0.07513428"
"1057","-0.2700348","0.0287323","0.10494995"
"1074","-0.26470947","0.0084991455","0.10922241"
"1089","-0.16670227","0.025543213","0.10708618"
"1112","-0.13581848","0.04258728","0.099624634"
"1118","-0.03781128","0.06921387","0.045303345"
"1140","-0.01651001","0.06921387","0.035720825"
"1150","0.019714355","0.08518982","0.043167114"
"1173","0.022903442","0.06388855","0.052764893"
"1192","-0.005859375","0.05430603","0.059143066"
"1199","-0.018630981","0.044708252","0.027191162"
"1226","0.0037384033","0.072402954","-0.0037078857"
"1231","0.064453125","0.04258728","-0.042053223"
"1241","0.076171875","0.031936646","-0.032455444"
"1260","0.076171875","0.027664185","-0.027130127"
"1269","0.017578125","0.025543213","-0.0026397705"
"1292","-0.010116577","0.022338867","-0.009033203"
"1304","-0.085754395","0.032989502","-0.046310425"
"1325","-0.0900116","0.031936646","-0.054840088"
"1332","-0.0047912598","-0.0021514893","-0.06549072"
"1356","0.056991577","0.015945435","-0.069747925"
"1375","0.14967346","-3.0517578E-5","-0.07614136"
"1384","0.16459656","-0.034118652","-0.069747925"
"1401","0.1560669","-0.040512085","-0.05909729"
"1404","0.12197876","-0.055419922","-0.039916992"
"1418","0.11558533","-0.059677124","-0.03352356"
"1433","0.05593872","-0.071395874","-0.009033203"
"1451","-0.0047912598","-0.030914307","-0.011154175"
"1454","-0.021835327","0.034057617","-0.02607727"
"1470","-0.022903442","0.046844482","-0.032455444"
"1488","-0.025024414","0.062820435","-0.054840088"
"1504","-0.0069122314","0.012756348","-0.04949951"
"1521","0.050613403","0.0074310303","-0.02180481"
"1543","0.07936096","-0.020263672","-0.0058288574"
"1548","0.048477173","-0.01600647","0.01335144"
"1582","-0.056991577","0.035125732","0.017608643"
"1590","-0.13049316","0.058563232","0.026123047"
"1615","-0.10066223","0.06921387","0.016540527"
"1621","0.038894653","0.057495117","0.0026855469"
"1641","0.061264038","0.055358887","5.645752E-4"
