"Time","X","Y","Z"
"4","0.34292603","-0.02116394","0.1302185"
"20","0.41749573","0.1513977","0.07801819"
"38","0.39405823","0.20999146","0.019424438"
"71","0.25663757","0.057662964","-0.009338379"
"94","0.07022095","-0.15751648","-0.047683716"
"123","0.11602783","-0.08508301","-0.026382446"
"145","0.15757751","-0.13302612","0.10891724"
"178","0.059570312","-0.11703491","0.10038757"
"204","-0.12258911","-0.213974","0.04286194"
"206","-0.15455627","-0.29707336","0.06736755"
"240","-0.2898407","-0.84461975","0.4082489"
"270","-0.095962524","-0.16923523","0.49879456"
"305","0.09579468","0.43902588","0.5509949"
"327","0.021224976","0.036361694","0.6404724"
"354","-0.15242004","0.085357666","0.5435333"
"379","-0.2898407","0.48908997","0.44873047"
"411","-0.08850098","0.09921265","0.31877136"
"449","0.013763428","-0.10852051","0.16430664"
"483","-0.18437195","0.1428833","0.19306946"
"491","-0.20355225","-0.24061584","0.15577698"
"527","-0.20780945","-0.4057312","0.08547974"
"532","-0.2344513","-0.41319275","-0.047683716"
"563","-0.23017883","-0.436615","-0.0743103"
"594","0.014831543","-0.3354187","-0.050872803"
"627","0.14372253","-0.33329773","0.06629944"
"637","-0.107681274","-0.5783081","-0.045547485"
"664","-0.121520996","-0.5676422","-0.05407715"
"692","-0.007537842","-0.5388794","-0.07324219"
"698","0.085128784","-0.37376404","-0.047683716"
"731","0.08087158","-0.32476807","-0.050872803"
"736","0.00843811","-0.19692993","-0.06259155"
"771","0.00843811","-0.1820221","-0.06047058"
"776","0.09472656","-0.0073242188","-0.019989014"
"813","0.07022095","-0.06271362","-0.008270264"
"816","0.019088745","-0.12556458","0.018371582"
"845","0.01802063","-0.13195801","0.019424438"
"873","0.06915283","-0.11810303","0.022628784"
"877","0.046783447","-0.053131104","-0.012527466"
"905","0.01802063","0.02357483","-0.0231781"
"908","0.003112793","0.011856079","-0.017852783"
"955","-0.009674072","-0.048858643","-0.008270264"
"958","-0.01499939","-0.23422241","0.024749756"
"1003","-0.00541687","-0.21504211","0.005584717"
"1013","0.0627594","-0.30986023","0.022628784"
"1057","-0.01499939","-0.31518555","0.03327942"
"1064","-0.023529053","0.07789612","-0.026382446"
"1093","0.056365967","0.12902832","-0.03489685"
