"Time","X","Y","Z"
"6","0.1423645","0.023162842","-0.029006958"
"19","0.16047668","-0.013061523","-0.02368164"
"45","0.15301514","-0.029037476","-0.014099121"
"64","0.03477478","-0.034362793","0.012542725"
"76","-0.034469604","-0.03010559","0.015731812"
"88","-0.04298401","-0.029037476","0.012542725"
"100","-0.03126526","-0.033294678","0.0050811768"
"118","0.03477478","-0.032226562","-0.011962891"
"122","0.068862915","-0.02796936","-0.018356323"
"136","0.09655762","-0.029037476","-0.017288208"
"150","0.11680603","-0.03010559","-0.013031006"
"152","0.13491821","-0.024780273","-0.0045166016"
"167","0.15301514","-0.024780273","0.0072021484"
"183","0.19670105","-0.071640015","0.027450562"
"201","0.2638092","-0.116378784","0.040237427"
"221","0.3106842","-0.12384033","0.029586792"
"225","0.35861206","-0.11532593","0.014663696"
"246","0.40122986","-0.10253906","-2.4414062E-4"
"271","0.4438324","-0.07270813","-0.009841919"
"294","0.39909363","-0.07910156","-0.025817871"
"322","0.341568","-0.07803345","-0.05458069"
"327","0.30003357","0.0061187744","-0.05458069"
"355","0.25527954","0.041275024","-0.03753662"
"382","0.14450073","0.07749939","-0.04286194"
"389","0.053955078","0.16165161","0.022125244"
"413","0.09655762","0.266037","0.03491211"
"418","0.3341217","0.25326538","0.04449463"
"445","0.37672424","0.12542725","0.029586792"
"450","0.36714172","0.005050659","0.008270264"
"479","-0.0067749023","-0.04927063","-0.0045166016"
"510","-0.39665222","0.07110596","0.024246216"
"544","-0.30397034","0.021026611","0.016799927"
"556","-0.15803528","-0.19947815","-0.055648804"
"584","-0.16549683","-0.19841003","-0.069488525"
"600","-0.28160095","0.027420044","-0.032211304"
"605","-0.30717468","0.086013794","-0.011962891"
"618","-0.3093109","0.109451294","-0.002380371"
"633","-0.2922516","0.10838318","0.0029449463"
"651","-0.2102356","0.097732544","0.014663696"
"667","-0.13034058","0.055114746","0.011474609"
"683","-0.11116028","-0.024780273","-0.008773804"
"701","-0.12394714","-0.045013428","-0.017288208"
"724","-0.18786621","-0.048202515","-0.029006958"
"762","-0.28266907","-0.038619995","-0.021560669"
"772","-0.26350403","0.022094727","-0.016220093"
"796","-0.22727966","0.024230957","-0.017288208"
"830","-0.07707214","0.010375977","-0.014099121"
"866","0.017730713","-0.0013427734","0.014663696"
"873","0.028381348","-0.020507812","0.028518677"
"882","0.030517578","-0.033294678","0.035964966"
"916","0.035842896","-0.0045318604","0.03491211"
"923","0.035842896","0.003982544","0.027450562"
"934","0.019866943","7.9345703E-4","0.014663696"
"962","0.013473511","-0.0023956299","0.0040130615"
"997","-0.019546509","-0.0045318604","-0.022613525"
"1033","-0.022750854","-0.0055999756","-0.016220093"
"1065","0.028381348","0.033813477","0.001876831"
"1097","0.02519226","-0.015182495","0.008270264"
"1107","0.0049438477","-0.01838684","0.0040130615"
"1135","6.866455E-4","-0.009857178","-0.002380371"
"1166","-0.014221191","-0.0023956299","-0.0045166016"
"1178","-0.0025024414","0.017837524","-0.0066375732"
"1204","0.007080078","0.011444092","-0.0066375732"
"1208","0.0124053955","-0.0023956299","-0.002380371"
"1248","0.016662598","-0.019439697","8.239746E-4"
"1259","6.866455E-4","0.0029296875","0.001876831"
"1283","-0.0067749023","0.0029296875","0.0029449463"
"1290","-0.015289307","7.9345703E-4","0.001876831"
"1314","-0.0110321045","0.0018615723","-2.4414062E-4"
"1323","0.007080078","7.9345703E-4","0.006149292"
"1347","0.0124053955","0.0029296875","0.006149292"
"1376","0.014541626","-0.017318726","0.0029449463"
"1414","-0.009963989","-0.017318726","8.239746E-4"
"1451","-0.016357422","0.011444092","0.014663696"
"1454","-0.0014343262","0.003982544","0.013595581"
"1483","0.027313232","-0.0055999756","-0.0034484863"
"1488","0.020935059","-0.006668091","-0.0077056885"
"1514","-0.0110321045","-0.013061523","-0.0077056885"
"1516","-0.030197144","-0.007736206","-0.0034484863"
"1544","-0.051513672","0.0071868896","-2.4414062E-4"
"1549","-0.048309326","0.0018615723","0.0029449463"
"1575","-0.017425537","7.9345703E-4","0.0040130615"
"1577","0.0038909912","7.9345703E-4","0.0050811768"
"1609","0.027313232","-0.010925293","0.0040130615"
"1642","-0.014221191","-0.0087890625","0.011474609"
"1679","-0.027008057","-0.009857178","0.013595581"
"1710","0.008148193","0.021026611","-0.002380371"
"1743","-0.0035705566","-0.01411438","-0.011962891"
"1755","-0.03553772","7.9345703E-4","-2.4414062E-4"
"1779","-0.039794922","-2.746582E-4","0.0050811768"
"1785","-0.03765869","-0.0013427734","0.009338379"
"1813","-0.015289307","-0.0013427734","0.009338379"
"1845","0.0124053955","-0.0045318604","-0.0034484863"
"1870","-0.009963989","7.9345703E-4","-0.008773804"
"1889","-0.018493652","0.010375977","0.0040130615"
"1903","-0.009963989","0.0061187744","0.018920898"
"1922","-0.0014343262","0.003982544","0.021057129"
"1944","0.017730713","-0.010925293","0.017868042"
"1948","0.020935059","-0.019439697","0.011474609"
"1974","0.019866943","-0.023712158","0.0072021484"
"1981","0.0038909912","7.9345703E-4","0.0029449463"
"2011","-0.0014343262","0.0146484375","-2.4414062E-4"
"2022","-0.027008057","0.05406189","-0.0045166016"
"2055","-0.15589905","0.109451294","-0.015167236"
"2061","-0.27841187","-0.12277222","0.001876831"
"2084","-0.15803528","-0.10253906","0.0050811768"
"2113","0.26062012","0.099868774","-0.048187256"
"2144","0.21374512","0.039138794","-0.0045166016"
