"Time","X","Y","Z"
"4","1.0699158","3.4878693","9.443817"
"15","1.0771027","3.45195","9.37439"
"24","1.1249847","3.423233","9.465363"
"33","1.1106262","3.344223","9.582672"
"74","1.2830048","3.4974518","9.518036"
"86","0.72753906","2.9611511","9.331284"
"120","0.62698364","2.8270721","9.400726"
"133","0.17687988","2.9994507","9.671265"
"168","0.0140686035","2.9539642","9.697601"
"204","0.011672974","2.7289124","9.297775"
"210","0.12181091","2.8055267","9.187637"
"225","-0.26365662","2.8773499","9.369598"
"266","-0.47673035","2.815094","9.6592865"
"272","-0.637146","2.609192","10.135742"
"285","-0.5294037","2.834259","9.285797"
"318","-0.031417847","3.8134766","9.048767"
"329","-0.3618164","2.8246765","10.260239"
"336","-0.6562958","2.8246765","9.530014"
"357","-0.637146","2.901291","9.386353"
"366","-0.29478455","3.1024017","9.252274"
"387","-0.038604736","3.1095886","9.609009"
"401","0.07872009","2.8558044","9.620987"
"430","-0.050567627","2.8174896","9.379166"
"438","-0.17506409","2.8749542","9.077499"
"449","-0.13197327","2.9204407","9.075104"
"467","0.30137634","3.2245026","9.168488"
"484","0.4139099","3.2795715","9.194824"
"491","0.3636322","3.1574707","9.429443"
"506","0.25109863","2.9707184","9.632965"
"515","0.07392883","2.633133","9.79097"
"520","-0.07211304","2.3697815","9.779007"
"537","-0.10084534","2.3793488","9.690414"
"549","0.4546051","2.7504578","9.774216"
"567","0.5096741","2.7935486","9.786194"
"570","0.5695343","2.9563599","9.91069"
"594","0.6533203","3.0976105","9.996872"
"600","0.63656616","3.1215515","10.042374"
"618","0.6317749","3.2077484","10.068695"
"621","0.6389618","3.119156","10.145309"
"647","1.1872406","3.2915497","10.310516"
"655","1.4362335","3.2915497","9.714355"
"671","1.4290466","3.2819672","9.388748"
"684","1.1465302","3.301117","8.761475"
"706","1.3117371","3.4208374","8.668091"
"717","1.7450867","3.720108","8.739914"
"734","1.821701","3.775177","8.893143"
"753","1.8600006","3.6674347","9.249878"
"756","1.8312683","3.6387024","9.245102"
"769","1.7450867","3.5429382","9.501282"
"785","1.7067719","3.562088","9.5204315"
"787","1.7522583","3.5764618","9.43663"
"799","1.8671875","3.665039","9.237915"
"817","1.9318237","3.665039","9.237915"
"836","1.6972046","3.7177124","7.332123"
"848","1.8671875","3.617157","9.537186"
"867","1.8863373","3.6626434","10.080673"
"887","1.7019806","3.5668793","9.664078"
"910","1.4146881","3.562088","9.415085"
