"Time","X","Y","Z"
"16","0.7805939","6.3746033","7.088852"
"27","0.69200134","6.294403","7.7436676"
"34","0.8775635","6.186661","8.154266"
"69","0.8404541","6.153137","8.056107"
"85","0.73031616","6.4069366","7.2372894"
"104","0.8667908","6.582901","7.0002594"
"121","0.97691345","6.5014954","7.034973"
"138","1.026001","6.5134735","6.930832"
"154","0.9350128","6.5936737","6.908081"
"170","1.0212097","6.55896","7.0828705"
"187","0.99845886","6.5841064","7.172653"
"202","0.8823395","6.6283875","7.250458"
"218","0.62976074","6.69783","7.2337036"
"234","0.6764374","6.6331787","7.1510925"
"250","0.9026947","6.6200104","7.057724"
"265","1.2702026","6.685852","6.9404144"
"280","1.5742645","6.79599","6.7309113"
"296","1.7669983","7.0270233","6.46875"
"314","1.7526398","7.146744","6.228134"
"330","1.7274933","7.2484894","6.2006073"
"333","1.6532745","7.278412","6.326294"
"346","1.6951752","7.258072","6.3765717"
"365","1.801712","7.2568665","6.436432"
"382","1.9417725","7.21019","6.353836"
"384","1.9561462","7.297577","6.338272"
"407","1.927414","7.3442535","6.3155212"
"416","1.9681091","7.305954","6.508255"
"438","1.966919","7.3011627","6.5226135"
"445","1.91185","7.2365265","6.293976"
"470","1.8974915","7.2808075","6.061737"
"477","1.8460083","7.503479","5.7193604"
"504","1.9142456","7.566925","5.625992"
"517","2.1428986","7.6315613","5.7037964"
"545","2.1991577","7.5010834","5.6714783"
"547","2.2147217","7.5130463","5.6690826"
"571","2.0124054","7.847046","5.1459503"
"581","2.030365","7.7345123","5.208206"
"603","2.045929","7.7716217","5.2489014"
"610","2.0124054","7.5298157","5.072937"
"639","1.975296","7.5262146","4.902939"
"652","1.8112946","7.487915","4.603668"
"713","1.8088989","7.4855194","4.8155518"
"729","1.8041077","6.8378906","6.702179"
"733","1.6113739","6.720566","7.137924"
"746","1.4773102","6.7588806","7.116379"
"761","1.4246368","6.784012","7.085251"
"769","1.307312","6.77684","7.096039"
"780","1.3288574","6.7624664","7.093643"
"793","1.2642212","6.732544","7.078079"
"797","1.2319031","6.684662","7.3091125"
"811","1.2546387","6.6271973","7.445587"
"817","1.2738037","6.5685425","7.6514893"
"828","1.2785797","6.515869","7.667053"
"844","1.1876068","6.432068","7.7939453"
"849","1.1385193","6.3590393","7.7747955"
"859","1.149292","6.3638306","7.7161255"
"875","1.0283966","6.3710175","7.6957855"
"881","0.86798096","6.289612","7.6371155"
"894","0.86798096","6.2931976","7.674225"
"900","0.7937622","6.277649","7.7125397"
"913","0.8224945","6.2046204","7.787964"
"927","0.78778076","6.183075","7.741272"
"933","0.852417","6.14476","7.7676086"
"944","0.8775635","6.1723022","7.787964"
"959","0.8715668","6.14476","7.758026"
"962","0.9134674","6.1172333","7.6526794"
"982","0.9230499","6.0789185","7.6251526"
"993","0.85720825","6.057373","7.4898834"
"1010","0.7554474","6.080124","7.3605957"
"1014","0.7506714","6.105255","7.2803802"
"1027","0.733902","6.1148376","7.303131"
"1033","0.81770325","6.069351","7.374954"
"1043","0.81889343","6.0190735","7.4156647"
"1065","0.9529724","6.017868","7.4671326"
"1084","0.9350128","6.105255","7.5054474"
"1095","0.87875366","6.2177887","7.4120636"
"1119","0.91467285","6.198639","7.449173"
"1126","0.9218445","6.207016","7.452774"
"1156","0.95417786","6.2010345","7.449173"
"1166","0.92544556","6.1064606","7.574875"
"1186","0.93621826","6.1172333","7.591629"
"1199","0.9134674","6.0753326","7.504242"
"1208","0.79615784","6.032242","7.566498"
"1232","0.70277405","6.0621643","7.37735"
"1248","0.8416443","6.1854706","7.4743195"
"1264","0.9924774","6.1770935","7.330658"
"1280","0.9745178","6.2417297","7.335449"
"1300","0.9218445","6.2165833","7.37735"
"1311","1.0068512","6.1699066","7.4659424"
"1334","1.0427551","6.1423645","7.4779053"
"1343","0.9242401","6.0837097","7.509033"
"1369","0.9134674","6.095688","7.481491"
"1373","0.9565582","6.238144","7.45755"
"1382","1.0391693","6.232147","7.471924"
"1406","1.0918427","6.227371","7.447983"
"1414","1.2486572","6.2489166","7.408478"
"1442","1.1995697","6.2572937","7.4156647"
"1471","1.0631104","6.1327972","7.5341644"
"1476","1.065506","6.2848206","7.559311"
"1502","1.1277466","6.232147","7.461151"
"1515","1.0152283","6.190262","7.4156647"
"1539","1.0236053","6.1974335","7.4108734"
"1547","0.8332672","6.1184235","7.4994507"
"1568","0.79855347","6.092087","7.5652924"
"1576","0.95895386","6.159134","7.349823"
"1602","1.0487366","6.2489166","6.5824738"
"1611","0.9326172","5.9640045","7.758026"
"1631","0.9493866","6.0944824","7.780777"
"1647","1.0307922","6.168701","7.6646576"
"1650","0.9350128","6.1890564","7.663452"
"1665","0.9398041","6.151947","7.583252"
"1683","1.1109924","6.1938477","7.670639"
"1700","1.073883","6.2369385","7.4443817"
"1717","1.08107","6.232147","7.500656"
