"Time","X","Y","Z"
"13","-3.175003","6.3441467","4.574005"
"16","-3.2444305","6.1837463","4.4399414"
"31","-3.0385284","5.8174286","5.289871"
"42","-2.6075745","5.352951","7.782242"
"47","-2.4399872","5.3314056","8.217987"
"60","-2.1502838","5.2045135","9.599442"
"82","-1.9587555","5.0393066","10.197983"
"88","-2.0808563","5.4056244","9.142151"
"108","-2.1454926","5.4654846","8.950607"
"129","-2.756012","5.7863007","7.4135284"
"149","-3.0529022","5.3026733","7.2243958"
"172","-2.700943","4.582016","8.15094"
"191","-1.6067963","5.044098","9.154114"
"208","-0.7736206","5.1422577","9.175659"
"210","-0.57011414","5.044098","8.869202"
"224","-0.5317993","5.024948","8.622604"
"246","-0.8238983","4.99382","8.392761"
"266","-1.2548523","5.020157","9.075104"
"293","-1.2141571","4.6825714","9.094269"
"310","-1.2213287","4.3976593","10.375153"
"312","-0.87657166","4.2564087","10.925827"
"323","-0.1056366","3.9906464","11.007233"
"346","-0.07450867","3.902069","11.012024"
"353","-0.55096436","3.45195","10.446991"
"375","-0.9005127","3.45195","10.039978"
"399","-1.4416046","3.5980072","9.429443"
"404","-1.360199","3.7488403","8.9314575"
"427","-1.2428741","3.7344666","8.895538"
"446","-0.9651489","3.751236","9.1996"
"457","-0.84065247","3.811081","9.182846"
"477","-0.88375854","3.823059","9.154114"
"487","-0.9651489","3.9523468","8.708801"
"505","-0.8861389","4.0145874","8.617813"
"533","-0.83825684","4.151062","8.665695"
"538","-0.69221497","4.246826","9.271439"
"555","-0.6515198","4.265991","9.27861"
"570","-0.874176","4.052902","9.252274"
"593","-1.0154266","4.0337524","9.297775"
"599","-1.1758423","4.052902","9.367203"
"626","-1.1183777","4.060089","9.4534"
"643","-1.0657043","3.9284058","9.106232"
"667","-0.99627686","4.0193787","8.957794"
"669","-0.9723358","4.072052","8.823715"
"707","-0.90530396","4.119934","8.715973"
"721","-0.7592468","4.194153","9.424667"
"755","-0.60362244","4.225281","9.474945"
"762","-0.7736206","4.2588043","8.761475"
"772","-0.8645935","4.2899323","8.6393585"
"816","-0.8861389","4.3354187","8.656128"
"826","-0.6658783","4.34021","9.27861"
"853","-0.6682739","4.249222","9.412689"
"893","-1.8773499","4.0217743","7.6553497"
"930","-0.8167114","4.115158","8.34967"
"941","-0.80952454","4.3856964","8.96019"
"963","-0.6562958","4.4024506","9.108627"
"971","-0.68263245","4.333023","9.364807"
"993","-0.72094727","4.3186646","9.252274"
"1001","-0.7520752","4.1175385","9.814911"
"1026","-1.032196","3.9308014","9.843643"
"1048","-1.4440002","3.6506805","9.755066"
"1050","-1.092041","3.7153168","9.896317"
"1088","-0.18704224","4.1055756","10.04715"
"1107","-0.17027283","4.383301","8.675278"
"1124","-0.6730652","4.447937","8.059967"
"1144","-0.74967957","4.5437164","8.146164"
"1158","-0.4599762","4.364151","9.082291"
"1176","-0.4312439","4.3545685","9.230728"
"1191","-0.637146","4.1175385","9.446213"
"1216","-0.7520752","4.1007843","9.261856"
"1243","-0.9148712","4.1414795","8.988922"
"1272","-0.6802368","4.0983887","8.988922"
"1298","-0.68981934","4.2013397","9.18045"
"1314","-0.53419495","4.328232","9.405502"
"1346","-0.5389862","4.3976593","9.51564"
"1354","-0.5892639","4.3066864","9.146942"
"1380","-0.63235474","4.2875366","9.060745"
"1412","-0.46955872","4.4263916","8.754288"
"1451","-0.7353058","4.2803497","8.890762"
"1454","-0.7377014","4.2994995","8.873993"
"1493","-0.6970062","4.423996","8.929062"
"1511","-0.79037476","4.3545685","8.763855"
"1552","-0.90530396","4.3785095","8.735138"
"1565","-0.6754608","4.5365295","8.830902"
"1569","-0.6682739","4.565262","8.86203"
"1607","-0.7999573","4.428787","8.948212"
"1648","-1.0968323","4.345001","9.290588"
"1651","-0.9795227","4.5006104","9.158905"
"1697","-0.86938477","4.4814606","9.070328"
"1707","-0.9627533","4.5197754","8.955399"
"1715","-0.96754456","4.4934387","9.125381"
"1744","-0.93403625","4.5197754","9.10144"
"1757","-0.8621979","4.376114","9.108627"
"1781","-0.80714417","4.4168243","8.974548"
"1786","-0.6251831","5.0824127","8.6944275"
"1796","-0.51504517","5.273941","8.665695"
"1823","-0.5246277","5.3625336","8.617813"
"1827","-0.7377014","5.218872","8.46698"
"1858","-0.9723358","4.8836823","8.445435"
"1889","-1.54216","4.859741","8.749496"
"1912","-1.9874725","4.6754","9.187637"
"1921","-1.8126984","4.8836823","8.787811"
"1929","-1.8055115","4.8693237","8.70401"
"1951","-1.9084625","4.862137","8.739914"
"1960","-2.2628174","4.483856","8.751892"
"1981","-2.2532349","4.491043","8.833298"
"1992","-1.7576294","4.9028473","8.8524475"
"2011","-1.6714478","5.0393066","8.756683"
"2022","-1.6187744","5.1614227","8.189255"
"2041","-1.681015","5.182968","8.134186"
"2061","-1.7815704","5.1877594","8.220383"
"2073","-1.7145386","5.087204","8.265869"
"2089","-1.7408752","5.127899","8.268265"
"2108","-1.6666565","5.185364","8.165314"
"2112","-1.5206146","5.3577423","8.167709"
"2130","-1.3937225","5.4128113","8.222778"
"2134","-1.4583588","5.34816","8.055176"
"2154","-1.4703369","5.4223785","8.040817"
"2174","-1.5086365","5.3984375","8.153336"
"2193","-1.9755096","5.3433685","8.510071"
"2197","-2.0449371","5.218872","8.581909"
"2210","-2.3059082","5.017761","8.414307"
"2232","-2.411255","4.93396","8.38797"
"2243","-2.1335297","5.0417023","8.244324"
"2272","-2.0066376","5.0848083","8.206009"
"2303","-1.7863617","4.9866333","9.3624115"
"2334","-1.6475067","4.8836823","7.858856"
"2354","-1.4894867","5.352951","7.111862"
"2384","-1.8366394","5.419983","9.788574"
"2411","-2.3873138","5.0153656","8.622604"
"2413","-1.9156494","5.30986","7.964203"
"2443","-2.2532349","5.123108","6.4319153"
"2476","-1.7145386","5.0848083","6.1948853"
