"Time","X","Y","Z"
"22","-2.8852997","4.9914246","6.1446075"
"48","-2.7584076","4.1845856","6.7455444"
"51","-2.6339111","4.218094","6.953842"
"64","-1.9994507","4.558075","7.3393097"
"93","-1.4368134","4.7017365","7.5763397"
"105","-2.586029","2.1997833","8.498108"
"114","-2.7847443","2.0704956","8.44783"
"136","-2.7057343","2.0513458","8.459793"
"158","-1.6977844","0.9212799","10.394318"
"163","-1.7528534","1.5653229","11.354385"
"179","-1.7767944","1.6898193","11.419037"
"184","-1.3362579","2.087265","11.397491"
"203","-1.1088104","2.0968323","11.49086"
"223","-0.09844971","1.5653229","11.80928"
"256","-0.48631287","1.5150452","12.484451"
"280","-0.9507904","0.91171265","12.613739"
"300","-0.35942078","1.0266266","10.99765"
"307","-0.17506409","1.5365906","9.994476"
"336","0.22236633","1.8885498","9.400726"
"351","-0.25646973","2.3314667","9.391144"
"376","-0.18225098","2.2285156","9.410294"
"379","-0.24928284","2.056137","9.628174"
"410","-0.7520752","2.0465546","11.100601"
"438","-0.43603516","1.5198364","8.354446"
"441","-0.5749054","2.3099213","10.518814"
"469","-0.6754608","2.3769531","10.897095"
"472","-0.4887085","2.38414","10.523605"
"484","0.31095886","1.5820923","9.089478"
"500","0.2702484","1.4456177","9.1445465"
"503","0.27503967","1.3618164","9.209183"
"513","0.42826843","0.6603241","10.559509"
"533","0.45939636","0.55018616","10.693588"
"555","0.73472595","0.24372864","11.658447"
"566","1.3979187","1.608429","10.573883"
"586","1.3644104","1.7113647","10.487686"
"595","0.07632446","1.8813629","10.449387"
"616","-0.0098724365","1.9771271","10.346436"
"637","-0.5317993","1.2660522","9.927444"
"645","-0.7592468","1.5102539","9.010468"
"669","-0.7233429","1.534195","8.756683"
"678","0.054779053","2.5469513","8.82132"
"686","0.3636322","2.7408752","8.8524475"
"710","0.46418762","2.7624207","8.948212"
"735","0.29418945","2.628357","9.11821"
"737","0.19363403","2.5206146","9.05835"
"755","-1.3721619","1.9244537","9.553955"
"760","-1.9060822","1.7999573","9.75267"
"784","-1.657074","1.7209473","9.616196"
"806","-0.96754456","2.190216","9.166092"
"808","-0.7640381","2.2763977","9.0392"
"836","-0.8334656","2.4655457","9.4414215"
"839","-0.56292725","2.54216","9.764633"
"867","-0.60362244","2.5924377","9.683243"
"870","-0.80474854","2.590042","9.779007"
"883","-0.98431396","2.1303558","10.142929"
"907","-1.032196","1.9005127","10.336853"
"910","-1.7217255","1.8933258","9.599442"
"941","-1.5397644","2.8845367","8.945816"
"975","-1.3913269","2.4487915","10.2482605"
"983","-1.3027344","2.6499023","9.467758"
"1010","-1.2357025","2.6858063","9.443817"
"1014","-0.7089691","2.8534088","7.755905"
"1038","-0.99627686","2.8438263","7.901947"
"1045","-1.38414","2.5230103","9.343262"
"1069","-1.408081","2.5684967","9.649719"
"1075","-1.1590881","2.6905975","10.91864"
"1085","-1.0728912","2.7049713","10.803726"
"1114","-1.2165527","2.7049713","10.542755"
"1147","-1.2093658","2.9994507","9.563522"
"1157","-1.171051","2.5804749","9.958572"
"1185","-1.2093658","2.5325775","10.071091"
"1202","-1.6163788","2.142334","9.810135"
"1207","-1.597229","2.257248","9.264252"
"1218","-1.4200592","2.439209","8.708801"
"1250","-1.1949921","2.6067963","8.299393"
"1262","-1.1806335","2.810318","9.1493225"
"1289","-1.2380981","2.6858063","9.719147"
"1299","-1.1207733","2.8725586","9.747879"
"1326","-1.202179","2.8797455","9.743088"
"1332","-0.9723358","3.1167755","9.364807"
