"Time","X","Y","Z"
"0","-2.3295593","4.6727753","8.324875"
"15","-2.0781708","4.6153107","8.063919"
"47","-2.4875793","4.454895","7.9585724"
"78","-2.327179","4.5147552","8.415863"
"106","-2.568985","4.478836","7.9322357"
"129","-2.3487244","4.383072","7.707184"
"159","-2.2337952","4.466873","8.123764"
"191","-2.6192627","4.603348","8.2434845"
"221","-2.6647491","4.667984","8.075882"
"247","-2.7772827","4.660797","8.051941"
"276","-2.8467102","4.57222","8.190811"
"311","-2.8778381","4.5434875","7.9106903"
"360","-3.0909271","4.636856","7.4486084"
"391","-1.9608612","4.39505","9.167633"
"398","-1.7932587","4.2657623","8.976105"
"428","-1.841156","4.2705536","9.047928"
"438","-2.003952","4.5602417","8.178833"
"468","-2.0398712","4.5865784","8.1644745"
"496","-1.7334137","4.4094086","8.269821"
"500","-1.470047","4.1628113","8.36319"
"528","-1.4987793","4.095764","8.391922"
"562","-1.2066803","4.4285583","8.336853"
"595","-1.1923218","4.2992706","8.672043"
"603","-1.2665405","4.1364746","8.209961"
"629","-1.1516266","4.0407104","8.169266"
"634","-0.65841675","3.9784546","8.624161"
"660","-0.53871155","4.031128","8.6983795"
"663","-0.49560547","4.071823","8.715134"
"694","-1.1300659","4.359131","8.748657"
"729","-1.3000641","4.363922","8.511627"
"734","-1.0534515","4.3303986","9.107788"
"759","-1.063034","4.3303986","9.026382"
"766","-1.5227203","4.248993","8.394318"
"794","-1.6974945","4.2154846","8.145309"
"822","-1.3168182","4.2968903","8.10701"
"826","-1.2593536","4.3806763","8.509232"
"838","-1.3455505","4.347168","8.724716"
"854","-1.3814697","4.332794","8.782181"
"870","-1.4437103","4.229843","8.940186"
"895","-1.3862457","4.205902","8.961746"
"928","-1.6160889","3.7988892","7.7933655"
"938","-0.58180237","4.8858643","8.564301"
"964","-0.57221985","4.905014","8.822876"
"996","-1.2880859","4.248993","9.4262085"
"1030","-1.0845795","4.181961","7.980118"
"1040","-1.2737274","4.150833","7.391144"
"1045","-1.2904816","4.2992706","7.4653625"
"1078","-1.367096","4.3256073","7.688019"
"1096","-1.1396484","4.272949","9.35199"
"1119","-0.91459656","4.308853","8.844421"
"1137","-1.2665405","4.229843","8.523605"
"1165","-1.3216095","4.2178802","8.549942"
"1186","-1.1611938","4.150833","8.571487"
"1210","-1.3623047","4.248993","8.755844"
"1218","-0.9983978","4.3375854","8.676834"
"1245","-0.9888153","4.371109","8.664856"
"1281","-1.4891968","4.1244965","8.638519"
"1318","-0.75657654","4.1915436","8.315308"
"1330","-1.470047","4.1795654","8.688797"
"1338","-1.3742828","4.189148","8.798935"
"1372","-1.2665405","4.1867523","8.808517"
"1381","-0.87867737","4.2705536","8.530777"
"1421","-0.9193878","4.3064575","8.58345"
"1434","-1.2306213","4.2274475","8.743866"
"1456","-1.367096","4.2274475","8.715134"
"1462","-1.3623047","4.25618","8.638519"
"1493","-1.2617493","4.2825165","8.667252"
"1530","-1.0965576","4.304062","8.640915"
"1535","-1.2042847","4.3184357","8.408676"
"1568","-1.1276703","4.3256073","8.379944"
"1599","-1.331192","4.2657623","8.887512"
"1607","-0.3495636","4.253784","8.411072"
"1616","0.01675415","4.2705536","8.123764"
"1649","0.04788208","4.2992706","8.059128"
"1689","-1.3694916","4.23703","8.794144"
"1699","-0.8403778","4.3735046","8.604996"
"1739","-0.67037964","4.387863","8.506836"
"1748","-0.84994507","4.359131","8.36319"
