"Time","X","Y","Z"
"15","-3.0768433","5.7264557","5.672943"
"30","-2.779953","5.2595825","7.9306793"
"38","-2.9284058","4.859741","8.751892"
"75","-3.0265656","4.696945","8.756683"
"109","-2.751236","5.036911","8.790192"
"123","-2.5357513","4.7256775","8.790192"
"161","-2.4136505","4.6275024","8.572327"
"205","-2.0449371","4.7184906","8.658524"
"210","-1.791153","4.763977","8.629791"
"223","-1.063324","4.6083527","9.020035"
"255","-1.0250092","4.5125885","9.201996"
"264","-0.7879791","4.2612","9.439026"
"286","-0.78318787","4.1965485","9.604233"
"321","-0.4384308","3.8134766","10.633728"
"356","0.2558899","3.94516","9.21637"
"367","-0.07211304","4.000229","8.732742"
"404","-0.31632996","3.9762878","9.075104"
"405","-0.29716492","3.9954376","9.192429"
"443","-0.24928284","3.672226","10.181229"
"446","-0.23731995","3.6698303","10.18602"
"459","-0.2828064","3.6363068","9.518036"
"491","-0.3905487","3.6387024","9.434235"
"524","-0.33547974","3.3992767","9.2235565"
"528","-0.32112122","3.45195","8.921875"
"558","-0.46955872","3.4256134","8.869202"
"570","-0.29478455","3.3777313","9.2834015"
"602","-0.28041077","3.3729553","9.285797"
"628","-0.29238892","3.162262","9.623383"
"631","-0.26365662","3.1646576","9.668869"
"657","-0.1056366","3.507019","9.637741"
"679","0.13858032","3.6363068","9.553955"
"682","0.1984253","3.696167","9.573105"
"707","0.22476196","3.7057495","9.577896"
"717","-0.0026855469","3.5812378","9.709579"
"742","-0.14155579","3.475891","9.678452"
"756","-0.1966095","3.348999","9.5755005"
"777","-0.23731995","3.296341","9.601837"
"786","-0.16070557","3.1335297","9.546768"
"810","-0.1918335","3.0377655","9.364807"
"819","-0.424057","2.9611511","9.963364"
"840","-0.63475037","3.1287384","9.683243"
"848","-1.4727325","3.2676086","8.519653"
"878","-1.0728912","3.4184418","8.44783"
"892","-0.41448975","3.246048","9.2043915"
"913","-0.52223206","3.2316895","9.254669"
"919","-0.69221497","3.3849182","9.386353"
"942","-0.61320496","3.3585815","9.367203"
"948","-0.3905487","3.4160461","9.297775"
"981","-0.47434998","3.3873138","9.264252"
"1016","-1.0178223","2.9348145","9.331284"
"1019","-0.52700806","3.2580261","9.79097"
"1043","0.5192566","3.3705597","10.135742"
"1053","1.2662354","3.5094147","10.336853"
"1087","1.1106262","3.4328003","10.138138"
"1090","0.14814758","3.538147","9.518036"
"1113","-0.24928284","3.562088","9.2235565"
"1123","-0.036209106","3.806305","8.838089"
"1142","0.049987793","3.7631989","8.893143"
"1154","0.51446533","3.7177124","9.355225"
"1171","0.47135925","3.68898","9.350449"
"1172","0.41870117","3.6075745","9.429443"
"1191","0.10745239","3.4998474","9.508453"
"1192","0.061965942","3.4854736","9.527618"
"1207","-0.060150146","3.2149353","9.764633"
"1223","-0.060150146","3.2292938","9.798157"
"1242","-0.045776367","3.301117","9.896317"
"1244","-0.021835327","3.2532349","9.898712"
"1256","-0.040985107","3.1431122","9.731125"
"1282","-0.08409119","3.1502838","9.616196"
"1284","-0.17985535","3.1598663","9.599442"
"1307","-0.1846466","3.2867584","9.395935"
"1329","-0.057754517","3.3633728","9.240311"
"1337","0.002105713","3.5836334","9.067932"
"1359","-0.0026855469","3.6674347","9.036804"
"1382","0.023651123","3.878128","8.957794"
"1392","0.17927551","3.7631989","9.29538"
"1419","0.1409607","3.727295","9.506058"
"1442","-0.06254578","3.4782867","9.865189"
"1454","-0.10084534","3.4806824","9.750275"
"1476","-0.127182","3.5644836","9.774216"
"1480","-0.09844971","3.6051788","9.774216"
"1506","-0.11999512","3.5764618","9.67366"
"1511","-0.2828064","3.6865845","9.451004"
"1531","-0.31632996","3.70813","9.403107"
"1554","-0.424057","3.6434937","9.324112"
"1575","-0.38336182","3.7105255","9.470154"
"1583","-0.16070557","3.6985626","10.099823"
"1605","-0.15112305","3.5501251","10.224319"
"1626","-0.30674744","3.5572968","9.886749"
"1635","-0.49829102","3.6530762","8.962585"
"1660","-0.5198364","3.6865845","8.80217"
"1666","-0.5389862","3.6434937","8.708801"
"1692","-0.637146","3.6913757","8.7734375"
"1695","-0.82629395","3.7368622","8.854843"
"1706","-0.90530396","3.969101","8.917084"
"1726","-0.86938477","4.031357","8.890762"
"1738","-0.8861389","4.0337524","8.953003"
"1757","-0.89572144","4.0337524","8.964981"
"1780","-0.8167114","4.194153","8.838089"
"1790","-0.64912415","4.4503326","8.766251"
"1808","-0.71136475","4.435974","8.864426"
"1829","-0.6730652","4.5532837","9.070328"
"1839","-0.8621979","4.4575195","9.343262"
"1860","-0.85980225","4.3904877","9.326492"
"1870","-0.9483948","4.491043","9.331284"
"1890","-0.9651489","4.5006104","9.247498"
"1912","-0.7424927","4.558075","8.871597"
"1923","-0.7233429","4.479065","8.876389"
"1941","-0.7879791","4.356964","8.847656"
"1957","-1.0609283","4.59639","8.718369"
"1960","-1.0561371","4.6466675","8.857239"
"1975","-1.0561371","4.637085","8.94104"
"1998","-1.0657043","4.5868073","8.945816"
"2001","-1.0393677","4.565262","8.96019"
"2028","-1.518219","4.3186646","9.281006"
"2032","-1.7336884","4.4263916","9.379166"
"2046","-1.7528534","4.5293427","9.151718"
"2077","-1.791153","4.7136993","8.739914"
"2089","-2.0186005","4.9076385","8.481354"
"2119","-2.119156","4.8094635","8.586685"
"2125","-1.997055","4.8789062","8.878784"
"2155","-1.997055","4.8717194","8.828506"
"2166","-2.2915344","4.9363556","8.383179"
"2190","-2.2388763","5.056076","8.273056"
"2201","-2.1143646","5.3242188","7.775055"
"2225","-1.9683228","5.4415436","7.7151947"
"2241","-1.7312927","5.5803986","7.406357"
"2265","-1.760025","5.518158","7.4566345"
"2268","-1.8079071","5.498993","7.5356293"
"2280","-2.265213","4.941147","8.138977"
"2311","-2.3154907","4.91481","8.359238"
