"Time","X","Y","Z"
"4","1.1265564","3.9899902","9.495026"
"23","1.0475464","3.780487","9.038925"
"60","0.84643555","3.8235931","8.777954"
"66","0.87875366","3.8247833","8.6762085"
"104","1.105011","3.978012","8.647476"
"125","1.1660614","4.02948","8.730072"
"129","1.1588745","3.9971619","8.7552185"
"156","1.1014099","3.8523102","8.831833"
"161","1.0379639","3.803238","8.891678"
"186","1.1361237","3.938507","8.8940735"
"201","1.1672516","3.9037933","8.959915"
"214","1.0643005","3.859497","9.43277"
"229","1.0056458","3.8642883","9.760773"
"231","0.9505768","3.882248","9.637482"
"244","0.81889343","3.8451385","9.457916"
"261","0.8739624","3.8259735","9.127518"
"280","1.073883","3.7373962","8.90007"
"295","1.1145782","3.7110596","8.809082"
"312","1.0475464","3.6990814","8.655853"
"331","0.9410095","3.602127","8.795914"
"345","0.82728577","3.341156","9.034134"
"362","0.4513855","2.8910522","9.104767"
"366","0.27781677","2.7809143","9.13829"
"379","0.07310486","2.6480408","9.114349"
"395","-0.15075684","2.4971924","9.230469"
"413","-0.37939453","2.218277","9.629105"
"430","-0.33869934","2.680359","9.550095"
"443","-0.119628906","2.8874512","9.490234"
"462","0.30055237","2.8216095","9.362137"
"470","0.3496399","2.9089966","9.420807"
"478","0.27542114","2.8838654","9.506989"
"491","0.22393799","2.7162628","9.660217"
"508","0.28858948","2.8371735","9.648254"
"524","0.6273651","3.0418854","9.311859"
"534","0.68122864","3.1771545","9.378906"
"577","0.81770325","3.3184052","9.661423"
"581","1.1109924","3.411789","10.431152"
"597","0.87635803","3.35672","10.291092"
"607","0.75305176","3.353119","10.252792"
"612","0.70158386","3.4153748","10.137863"
"624","0.757843","3.5602264","9.82901"
"641","0.71235657","4.0701904","8.922806"
"661","0.77700806","4.297638","8.469101"
"678","0.90390015","4.744156","7.761627"
"695","0.7614441","4.6866913","7.645508"
"712","0.7039795","4.4149475","7.4048767"
"728","0.70277405","4.393402","7.3174896"
"744","0.9457855","4.7429657","7.4276276"
"765","1.4389954","5.4384766","7.8885193"
"788","1.5874329","5.5569916","8.283554"
"799","1.4605408","5.511505","8.499039"
"823","1.2773895","5.3427124","8.540939"
"856","0.6429291","4.5717773","8.949142"
"894","0.20478821","4.373062","8.412842"
"901","0.19281006","4.373062","8.179413"
"909","0.034805298","4.3754425","7.4838867"
"941","-0.19145203","4.558609","7.20018"
"949","0.49687195","4.7465515","8.038147"
"978","0.5627136","4.487976","8.373337"
"1014","0.43821716","4.3431244","8.017807"
"1025","0.85839844","4.5322723","8.208145"
"1060","0.90390015","4.558609","8.458328"
"1091","0.88952637","4.2317963","9.7200775"
"1095","0.5699005","4.0139313","10.14505"
"1112","0.39154053","3.866684","10.300674"
"1126","0.1437378","3.5817719","10.0169525"
"1143","0.08746338","3.7146454","9.328629"
"1162","0.18443298","3.7996368","9.133499"
"1182","0.33287048","3.8690796","8.837814"
"1193","0.5088501","4.08815","8.756409"
"1216","0.62976074","4.104904","8.708527"
"1231","0.9134674","4.377838","8.694168"
"1257","1.0200195","4.456848","8.655853"
"1261","1.0666962","4.487976","8.647476"
"1288","1.105011","4.42453","8.652267"
"1321","1.1062012","4.4508667","8.32785"
"1354","1.0595093","4.4532623","8.560089"
"1386","0.9721222","4.329956","8.8940735"
"1392","0.9805145","4.3910065","8.935974"
"1425","0.92544556","4.321579","8.929993"
"1456","1.0056458","4.4185486","8.44397"
"1491","1.2929535","4.5813446","8.598389"
"1496","1.3180847","4.5298767","8.616348"
"1525","1.1325378","4.4688263","8.591217"
"1557","0.88952637","4.338333","8.647476"
"1566","0.9015045","4.44368","8.669022"
"1593","0.9421997","4.3957977","8.709717"
"1598","0.9529724","4.359894","8.774368"
"1623","0.9781189","4.341934","8.703735"
"1628","0.98410034","4.357498","8.673813"
"1647","1.0990143","4.4269257","8.629517"
"1650","1.1085968","4.4065704","8.666626"
"1664","1.1229553","4.4496765","8.624725"
"1679","1.1552887","4.467621","8.560089"
"1699","1.1504974","4.515503","8.539734"
"1715","1.1085968","4.4544525","8.625931"
"1731","1.1193695","4.4113617","8.658249"
"1743","1.0583191","4.4137573","8.781555"
"1768","1.089447","4.3862305","8.77916"
"1772","1.1229553","4.4388885","8.770782"
"1782","1.2139435","4.460449","8.738449"
"1809","1.1864166","4.4783936","8.70134"
"1814","1.128952","4.4748077","8.653458"
"1839","1.0679016","4.380234","8.540939"
"1844","1.105011","4.4113617","8.481079"
"1870","1.2067566","4.5178986","8.418823"
"1875","1.2426758","4.544235","8.479874"
"1905","1.228302","4.4532623","8.659439"
"1941","1.1397247","4.419739","8.882111"
"1945","1.1433105","4.3706665","8.897675"
"1974","1.1660614","4.462845","8.678604"
"2006","1.2211304","4.476013","8.516998"
