"Time","X","Y","Z"
"3","0.86880493","2.597229","10.636124"
"17","0.92626953","2.6618652","10.171646"
"25","1.1249847","2.7696075","9.795761"
"67","1.1680756","2.7743988","9.364807"
"70","1.1130066","2.834259","9.233124"
"112","0.7251587","2.9228363","9.063141"
"126","0.8568268","2.7217255","9.273834"
"165","0.73472595","2.7049713","9.427063"
"178","0.80415344","2.5397644","9.810135"
"219","0.84965515","2.5349731","10.063919"
"224","0.8592224","2.6187744","9.707184"
"238","0.95500183","2.6690521","9.556351"
"282","1.1082306","2.6810303","9.489304"
"286","1.0627289","2.5756836","9.410294"
"296","0.75149536","2.4463959","9.37439"
"332","0.69403076","2.3099213","9.360016"
"337","0.63656616","2.3027344","9.465363"
"373","0.5695343","2.2835846","9.448608"
"378","0.5814972","2.2069702","9.122986"
"415","0.40193176","2.0106506","9.33847"
"419","-0.0026855469","1.7424927","10.042374"
"429","-0.024230957","1.6682739","10.183624"
"462","-0.019439697","1.6419373","10.360794"
"472","0.45939636","1.7113647","10.099823"
"501","0.5336151","1.6299744","9.685623"
"531","0.26307678","1.2923889","9.089478"
"544","-0.22773743","0.9165039","10.159683"
"570","-0.2468872","0.9308624","10.226715"
"572","-0.21577454","0.86860657","10.339249"
"602","0.10505676","0.7584839","10.415863"
"628","0.61502075","0.7608795","9.592255"
"637","0.30377197","0.52864075","9.345657"
"665","-0.11999512","0.26766968","9.530014"
"667","-0.18225098","0.22935486","9.652115"
"699","-0.43603516","-0.08427429","10.291367"
"711","-0.17745972","-0.11540222","10.875549"
"731","-0.10803223","-0.15611267","10.791748"
"740","-0.17027283","-0.30455017","10.751053"
"761","-0.31393433","-0.3691864","10.923431"
"772","-0.47673035","-0.37876892","10.511627"
"793","-0.55096436","-0.4625702","10.195602"
"805","-0.86698914","-0.505661","9.972931"
"831","-0.929245","-0.5032654","10.051941"
"843","-0.80952454","-0.6540985","10.446991"
"862","-0.76882935","-0.5894623","10.320099"
"879","-0.7137604","-0.5248108","9.994476"
"904","-0.7065735","-0.5176239","10.016037"
"906","-0.6802368","-0.5104523","10.1644745"
"938","-0.5892639","-0.56073","9.965744"
"966","-0.6179962","-0.505661","10.379944"
"968","-0.6299591","-0.5535431","10.353607"
"996","-0.8454437","-0.23750305","9.963364"
"999","-0.82629395","-0.21116638","10.231506"
"1012","-0.5174408","-0.33088684","9.5755005"
"1037","-0.5174408","-0.32130432","9.630569"
"1040","-0.47195435","-0.28060913","9.410294"
"1062","-0.637146","-0.25187683","10.073486"
"1071","-0.5653229","-0.3117218","10.58345"
"1099","-0.6467285","-0.33805847","10.485291"
"1134","-0.4384308","-0.14413452","10.317703"
"1144","-0.52223206","-0.23272705","10.83963"
"1166","-0.51264954","-0.25904846","10.99765"
"1176","-0.60601807","-0.09385681","11.019196"
"1208","-0.5078583","0.0713501","10.492477"
"1217","-0.340271","0.30836487","9.532394"
"1241","-0.3737793","0.35624695","9.300171"
"1245","-0.26605225","0.5023041","9.271439"
"1258","-0.06254578","0.672287","9.570709"
"1280","-0.036209106","0.7106018","9.618591"
"1289","0.009292603","0.68426514","9.994476"
"1313","-2.89917E-4","0.7704468","9.867584"
"1320","0.16252136","0.90452576","9.508453"
"1350","0.24630737","0.969162","9.836472"
"1360","0.4330597","1.1583099","9.939423"
"1378","0.40672302","1.1966248","10.066315"
"1388","0.4546051","1.3067474","10.303329"
"1419","0.461792","1.3187256","10.135742"
"1432","0.55755615","1.5126495","9.94899"
"1454","0.72276306","1.6251831","10.224319"
"1463","1.026825","1.8023529","9.901108"
"1483","1.0076752","1.8334808","9.977722"
"1491","0.8161316","1.8454437","9.714355"
"1513","0.6509247","1.8622131","9.898712"
"1524","0.43545532","1.8861542","9.400726"
"1546","0.40672302","1.9124908","9.254669"
"1558","0.4905243","2.1566925","9.175659"
"1578","0.57192993","2.14711","9.379166"
"1586","0.66290283","2.2524567","9.709579"
"1594","0.6509247","2.3003387","9.6545105"
"1612","0.6389618","2.2835846","9.472549"
"1628","0.7682495","2.4056854","9.690414"
"1649","0.74909973","2.4559631","9.77182"
"1658","0.72036743","2.4822998","9.764633"
"1678","0.71318054","2.4966736","10.042374"
"1690","0.8448639","2.6618652","9.922653"
"1710","0.9430237","2.70018","9.908295"
"1719","0.8735962","2.6427155","9.740692"
"1745","0.84007263","2.7265167","9.881958"
"1752","0.8472595","2.77919","9.8173065"
"1764","0.87838745","2.7959442","9.86998"
"1782","0.8759918","2.8126984","9.8173065"
"1791","0.8568268","2.9683228","9.685623"
"1811","0.86880493","3.0114288","9.544373"
"1824","1.0220337","3.1957703","9.134964"
"1846","0.9933014","3.2484436","9.103836"
"1856","0.93344116","3.2747803","9.005676"
"1886","0.8161316","3.2747803","9.053558"
"1897","0.971756","3.5022278","8.823715"
"1926","1.0124512","3.5357513","8.909912"
"1936","1.1800537","3.5908203","9.360016"
"1946","1.1106262","3.5812378","9.240311"
"1980","1.1034393","3.5668793","9.4964905"
"1984","1.0340118","3.5046234","9.343262"
"1998","0.89753723","3.526184","9.489304"
"2034","0.8759918","3.5166016","9.474945"
"2037","0.8735962","3.5118103","9.407898"
"2053","0.8592224","3.586029","9.209183"
"2085","0.9430237","3.5740662","9.2834015"
"2088","1.0100555","3.6051788","9.3624115"
"2115","1.026825","3.672226","9.623383"
"2118","1.0196381","3.5908203","9.597046"
"2147","1.0531616","3.6554565","9.431839"
"2162","1.1082306","3.7129211","9.331284"
"2185","1.0387878","3.6746216","9.33847"
"2189","1.050766","3.7488403","9.2834015"
"2219","1.0675201","3.8182678","9.178055"
"2242","1.1728668","3.8757324","9.029617"
"2268","1.184845","3.823059","8.955399"
"2271","1.1824493","3.8637543","9.067932"
"2299","1.1992035","3.8613586","9.089478"
"2301","1.1704712","3.8254547","9.201996"
"2316","1.1345673","3.835022","9.276215"
"2337","1.1417389","3.8613586","9.187637"
"2344","1.0627289","3.8134766","9.079895"
"2361","1.0363922","3.8278503","9.1996"
"2374","1.0435791","3.8613586","9.130173"
"2394","1.0196381","3.8733368","9.170883"
"2406","1.0914612","3.8637543","9.340866"
"2428","1.0531616","3.8685455","9.166092"
"2444","1.0699158","3.890091","9.304947"
"2481","1.1225891","3.8948822","9.185242"
"2487","1.1345673","3.8134766","9.331284"
"2521","1.1321716","3.8254547","9.247498"
"2551","1.1992035","3.854187","9.352829"
"2564","1.1154022","3.8422089","9.079895"
"2600","1.0842896","3.8589783","9.106232"
"2613","1.074707","3.890091","9.0655365"
"2639","1.0172424","3.9403687","9.115814"
"2642","1.0483704","3.8876953","9.063141"
"2652","1.0387878","3.902069","9.257065"
"2675","1.1010437","3.8924866","9.403107"
"2684","1.1106262","3.8996735","9.484512"
"2694","1.0962524","3.8829193","9.393539"
"2719","1.105835","3.9260101","9.319321"
"2725","1.1345673","3.909256","9.221161"
"2748","1.0962524","3.8685455","9.201996"
"2755","0.97654724","3.86615","9.106232"
"2782","0.96936035","3.9188232","9.194824"
"2785","0.9933014","3.9068604","9.185242"
"2813","1.0771027","3.9260101","9.111023"
"2815","1.0962524","3.9260101","9.027222"
"2828","1.0866699","3.8852997","9.139755"
"2850","1.1082306","3.9164276","9.1493225"
"2859","1.1273804","3.9236145","9.316925"
"2885","1.1752625","3.9403687","9.324112"
"2916","1.1728668","3.8924866","9.175659"
"2928","1.1177979","3.9212189","9.108627"
"2952","1.0387878","3.981079","9.103836"
"2961","1.0914612","3.9499512","9.151718"
"2989","1.1177979","3.9786835","9.120605"
"3000","1.1872406","4.048111","9.324112"
"3008","1.1632843","4.00502","9.257065"
"3036","1.1728668","3.981079","9.333679"
"3038","1.1369476","3.969101","9.213974"
"3067","1.1417389","3.9834747","9.027222"
"3069","1.1369476","4.000229","9.041595"
"3081","1.0962524","3.9714966","9.091873"
"3101","1.0890656","3.993042","9.185242"
"3110","0.9813385","3.9284058","9.345657"
"3130","1.0076752","3.9164276","9.237915"
"3132","0.96217346","3.8829193","9.240311"
"3144","1.0028839","3.933197","9.156509"
"3165","1.0340118","3.94516","9.170883"
"3174","1.1369476","4.040924","9.1493225"
"3200","1.4458008","4.139099","7.5547943"
"3203","1.24469","4.175003","7.4997253"
"3232","1.0028839","3.8015137","10.202774"
"3234","1.1345673","3.806305","10.581055"
"3268","1.153717","3.94516","10.032791"
"3276","1.1944122","4.031357","9.139755"
"3300","1.2590637","4.052902","8.9314575"
"3308","1.2614594","4.086426","8.78302"
