"Time","X","Y","Z"
"5","0.5854645","3.4668427","7.926819"
"18","0.76023865","3.6332397","7.954361"
"25","0.9134674","3.701477","8.271591"
"52","1.1588745","3.8295746","8.607971"
"86","1.322876","3.763733","9.377701"
"115","0.9828949","3.480011","9.351364"
"146","0.5567322","3.3974152","9.061676"
"179","0.65489197","3.4057922","9.05928"
"186","0.82728577","3.4884033","9.065262"
"214","0.96255493","3.6033173","9.085617"
"247","0.9828949","3.5973358","9.125122"
"282","0.8775635","3.5219116","9.040131"
"289","0.797348","3.5446625","8.975479"
"317","0.82489014","3.538681","9.001816"
"347","0.80332947","3.5446625","9.085617"
"360","0.77101135","3.4967804","9.120331"
"384","0.7793884","3.4979706","9.15625"
"405","0.8560028","3.550644","9.072449"
"421","0.8811493","3.653595","9.000626"
"427","0.87635803","3.6392365","8.987457"
"438","0.8883362","3.5961304","9.005402"
"454","0.87994385","3.582962","9.061676"
"474","0.8093262","3.5279083","9.144272"
"493","0.8021393","3.4860077","9.193359"
"509","0.77700806","3.5027618","9.0915985"
"526","0.77700806","3.5422668","9.046112"
"544","0.7434845","3.5398712","9.043716"
"547","0.78778076","3.578186","9.089203"
"566","0.8452301","3.5997314","9.071243"
"600","0.87875366","3.582962","9.127518"
"637","0.7626343","3.519516","9.088013"
"668","0.7638397","3.5338898","9.120331"
"698","0.9493866","3.696701","8.991043"
"713","0.87875366","3.5853577","9.065262"
"747","0.8440399","3.5362854","9.151459"
"754","0.8117218","3.5410767","9.152649"
"762","0.7829895","3.5889587","9.088013"
"795","0.7075653","3.5518494","9.126312"
"804","0.6764374","3.5362854","9.105957"
"836","0.86917114","3.6751404","8.95752"
"845","0.9026947","3.6440277","8.962311"
"854","0.90748596","3.602127","9.042511"
"888","0.8991089","3.6392365","9.231659"
"895","0.99606323","3.684723","9.447144"
"930","0.6321564","3.4620667","9.27356"
"937","0.5411682","3.780487","9.007797"
"968","0.7147522","4.1348267","8.652267"
"1000","0.6560974","3.8918152","8.017807"
"1033","0.84762573","3.9277344","7.808304"
"1067","0.9098816","3.8930206","9.006607"
"1072","1.046341","3.7385864","9.430374"
"1108","1.0403595","3.6715546","10.086395"
"1113","0.90509033","3.586563","9.904434"
"1141","0.3209076","3.3507385","8.983856"
"1170","0.35203552","3.468048","8.710922"
"1174","0.49926758","3.5733948","8.914429"
"1201","0.8596039","3.6344452","9.180191"
"1206","0.96495056","3.720642","9.201736"
"1233","1.1241608","3.8307648","9.174194"
"1267","1.0200195","3.7026825","8.671417"
"1303","0.7518616","3.717041","9.095184"
"1308","0.678833","3.5997314","9.392075"
"1339","0.5663147","3.4093933","9.283142"
"1371","0.6896057","3.5614166","8.991043"
"1378","0.7865753","3.5973358","9.035339"
"1408","0.891922","3.6883087","8.975479"
"1439","0.9613495","3.7002869","9.114349"
"1474","0.8404541","3.6188812","9.09639"
"1507","0.8200989","3.6607819","8.903656"
"1513","0.8009491","3.6428223","8.870132"
"1542","0.8344574","3.6092987","9.113144"
"1573","0.86917114","3.6105042","9.060471"
"1603","0.7746124","3.5805817","8.862946"
"1634","0.82966614","3.6548004","9.149063"
"1669","0.9015045","3.6284637","9.206528"
"1677","0.85362244","3.629654","8.932388"
"1708","0.836853","3.617691","8.90007"
"1720","0.90390015","3.685913","9.016174"
"1742","0.87635803","3.6488037","8.981461"
"1766","0.8009491","3.5255127","9.230469"
"1772","0.7793884","3.5087433","9.284332"
"1799","0.7758026","3.480011","9.2173"
"1828","0.90748596","3.6488037","8.967102"
"1832","0.9577637","3.6787415","8.903656"
"1844","1.0200195","3.724228","8.879715"
"1867","1.034378","3.7385864","8.928787"
"1871","1.0032501","3.708664","8.99823"
"1902","0.89790344","3.5925446","9.107162"
"1935","0.7949524","3.4884033","9.242432"
"1945","0.718338","3.550644","8.991043"
"1970","0.73031616","3.5255127","8.988647"
"1975","0.7758026","3.51474","9.040131"
"2002","0.87516785","3.5805817","9.032944"
"2006","0.94818115","3.6751404","9.076035"
"2033","1.0068512","3.6404266","9.126312"
"2039","0.98410034","3.6428223","9.086807"
"2066","0.9218445","3.6236725","8.985062"
"2106","0.77819824","3.5063477","9.199341"
"2117","0.69918823","3.4429016","9.183777"
"2149","0.7829895","3.5446625","9.083221"
"2159","0.9745178","3.685913","8.93718"
"2187","0.99487305","3.7098541","8.924011"
"2216","0.9350128","3.605713","9.088013"
"2221","0.9206543","3.5853577","9.193359"
"2249","0.7650299","3.4884033","9.145462"
"2284","0.74946594","3.5051575","9.085617"
"2290","0.79974365","3.5446625","9.079636"
"2317","0.82489014","3.5925446","9.0520935"
"2322","0.85720825","3.629654","9.121521"
"2348","0.9015045","3.5949402","9.163422"
"2355","0.8727722","3.578186","9.042511"
"2377","0.87994385","3.5913544","8.907242"
"2385","0.8512268","3.638031","8.605576"
"2406","0.9493866","3.6835327","8.842606"
"2427","1.0966339","3.6978912","9.5896"
"2447","0.9721222","3.617691","9.53093"
"2460","0.812912","3.5183258","8.991043"
"2473","0.79974365","3.5362854","8.809082"
"2490","0.7686157","3.5961304","8.681"
