"Time","X","Y","Z"
"14","-3.3976593","3.5572968","7.0615845"
"25","-1.9012909","3.981079","8.225174"
"33","-1.2380981","4.3114777","8.380783"
"63","-0.9436035","4.301895","8.376007"
"86","-1.329071","3.6004028","9.2235565"
"118","-1.4727325","3.1670532","10.260239"
"129","-0.7065735","3.6578522","10.506836"
"137","-0.5653229","3.6123657","10.399109"
"167","-0.48391724","3.45195","10.099823"
"203","-0.98431396","2.949173","9.609009"
"210","-1.1949921","2.5014648","10.293762"
"231","-1.3889313","2.5948334","10.415863"
"241","-1.5637054","2.5684967","10.940186"
"259","-1.3961029","2.4104767","10.710342"
"272","-0.8023529","2.5828552","10.26503"
"301","-0.716156","2.6546936","10.312912"
"312","-0.6084137","2.312317","10.954559"
"334","-0.63235474","2.1878204","11.019196"
"343","-0.7089691","2.4416046","10.4062805"
"359","-0.71136475","2.5373688","10.353607"
"376","-0.5605316","2.9683228","9.616196"
"395","-0.41688538","3.2268982","8.809357"
"416","-0.56292725","3.3226624","8.261078"
"423","-0.5198364","3.0329742","8.689636"
"440","-0.503067","2.9084778","8.799774"
"447","-0.4527893","2.6379242","9.676056"
"466","-0.3905487","2.7169342","9.874771"
"476","-0.29478455","2.810318","9.336075"
"496","-0.3522339","3.0377655","9.230728"
"505","-0.32589722","3.1909943","9.156509"
"529","-0.13676453","2.8534088","9.546768"
"549","0.18885803","2.1950073","10.710342"
"557","0.22476196","2.3171082","9.762238"
"585","0.34446716","2.566101","9.434235"
"587","0.57192993","3.0928192","8.869202"
"616","0.89993286","3.3825226","8.000107"
"618","0.4833374","3.368164","9.000885"
"642","0.32531738","3.059311","9.96814"
"666","0.20561218","2.6115875","10.638519"
"670","0.028442383","2.5397644","9.6138"
"699","0.25109863","2.901291","9.029617"
"712","0.7251587","3.2843628","8.778229"
"734","0.62698364","3.1478882","8.991318"
"743","-0.26365662","2.5565186","10.681625"
"767","-0.27322388","2.3171082","10.83963"
"770","-0.14393616","2.3075256","10.542755"
"799","0.14814758","2.8270721","9.51564"
"801","0.26785278","3.100006","8.972153"
"814","0.15054321","3.0018463","9.10144"
"840","-0.0074768066","2.8534088","9.419876"
"841","-0.15351868","2.7217255","9.783798"
"864","-0.6443329","2.2165527","10.593033"
"874","-0.5198364","2.2955627","9.1445465"
"896","-0.23252869","2.5325775","8.945816"
"904","0.38757324","3.0569153","9.407898"
"914","0.44981384","2.870163","9.587463"
"936","0.4043274","2.5230103","10.533173"
"963","-1.0561371","1.8526306","10.789352"
"974","-0.71136475","2.7456665","9.410294"
"994","-0.49349976","2.9108734","9.003281"
"1017","-0.20619202","3.19339","8.775833"
"1028","0.25109863","3.3945007","9.142151"
"1050","0.12181091","3.2604218","9.115814"
"1056","-0.41209412","2.9060822","10.178833"
"1078","-0.35942078","2.9467773","10.20517"
"1106","-0.16070557","3.0880432","9.958572"
"1108","-0.15830994","3.0425415","9.908295"
"1134","-0.4025116","3.028183","9.206787"
"1141","-0.35942078","3.004242","9.439026"
"1156","0.002105713","2.9874878","9.7933655"
"1161","-0.771225","2.3745728","10.147705"
"1180","-0.85980225","2.3673859","10.001663"
"1190","-1.2428741","2.1542969","10.463745"
"1215","-0.9795227","2.1447296","10.298538"
"1222","-0.43363953","2.5230103","9.429443"
"1238","-0.37139893","2.7983398","9.1445465"
"1242","-0.20619202","3.0928192","8.553177"
"1261","-0.127182","3.11438","8.462189"
"1279","-0.09365845","3.2388763","8.581909"
"1283","-0.29238892","3.0641022","9.122986"
"1293","-0.503067","2.9276276","9.467758"
"1312","-0.56292725","2.834259","9.601837"
"1313","-0.6084137","2.7935486","9.704788"
"1336","-0.6850281","2.8869324","10.605011"
"1361","-0.2468872","2.9156494","10.293762"
"1379","-0.0050811768","3.155075","8.933853"
"1385","-0.1846466","3.2723846","8.658524"
"1410","-0.4958954","3.0162048","9.02243"
"1427","-0.6515198","2.6163788","10.111801"
"1445","-0.72094727","2.4248505","10.286575"
"1457","-0.7089691","2.755249","10.324875"
"1476","-0.7305298","2.724121","10.303329"
"1489","-0.8167114","2.6786346","10.011246"
"1512","-0.69221497","2.7935486","9.9513855"
"1521","-0.27322388","3.1407166","9.371994"
"1548","-0.17266846","3.4208374","8.948212"
"1581","-0.17027283","3.6626434","8.996094"
"1591","-0.22773743","3.217331","9.383957"
"1612","-0.3115387","3.2245026","9.352829"
"1621","-0.26844788","3.4088593","8.660919"
"1647","-0.25646973","3.5285645","8.536407"
"1669","-0.4599762","3.5237885","8.7734375"
"1673","-0.83825684","3.368164","10.054337"
"1692","-0.8813629","3.3849182","10.499664"
"1712","-0.9867096","3.0712738","11.088638"
"1713","-1.0154266","3.0401611","11.081451"
"1725","-1.4463959","3.0569153","10.288971"
"1741","-1.4440002","3.0688782","10.147705"
"1758","-1.4846954","3.1287384","9.4964905"
"1781","-1.5493469","3.100006","9.767029"
"1785","-1.3984985","3.0449371","9.913086"
"1811","-1.408081","2.9515686","9.740692"
"1815","-1.5373688","2.9515686","9.632965"
"1841","-1.5301819","2.9228363","9.618591"
