"Time","X","Y","Z"
"0","-5.1906433","6.92572","3.5340881"
"44","-5.082901","6.889801","3.6035156"
"64","-4.8865814","6.877838","4.3576813"
"100","-4.7285614","6.975998","5.138199"
"111","-4.6184235","7.016693","4.8461"
"131","-4.5944824","7.007126","4.795822"
"153","-4.580124","6.9161377","4.415146"
"173","-4.651947","6.8562927","4.230789"
"190","-4.7046204","6.822769","4.7838593"
"206","-4.572937","6.810791","5.5404205"
"213","-4.4915314","6.822769","5.913925"
"231","-4.4484406","6.8682556","5.940262"
"248","-4.4532166","6.889801","5.4015656"
"254","-4.4244995","6.882614","5.0807343"
"272","-4.5154724","6.873047","4.920334"
"291","-4.7141876","6.8682556","4.498947"
"309","-4.355057","6.695877","4.917938"
"316","-4.304779","6.6575623","5.430298"
"329","-4.299988","6.6623535","5.621826"
"335","-4.3071747","6.7174225","6.1102448"
"349","-4.3383026","6.7246094","6.0264435"
"356","-4.434067","6.6862946","5.411133"
"369","-4.4125214","6.6743317","5.332123"
"375","-4.1994324","6.580948","5.447052"
"401","-4.0845184","6.54982","5.806183"
"416","-4.003113","6.5953217","6.162918"
"432","-4.1204224","6.600113","5.854065"
"448","-4.1132507","6.616867","5.4853516"
"457","-4.1802826","6.633621","5.351288"
"471","-4.2736664","6.6575623","5.272278"
"476","-4.4292755","6.636017","5.08313"
"499","-4.4915314","6.588135","5.193268"
"513","-4.0964813","6.403778","5.7846375"
"531","-3.8307343","6.312805","6.507675"
"546","-3.8283386","6.363083","6.794983"
"564","-3.8929749","6.4253235","6.6944275"
"580","-3.952835","6.4373016","6.3113556"
"597","-4.007904","6.4325104","5.8085785"
"615","-3.983963","6.355896","5.7654724"
"631","-4.0725403","6.348709","6.059967"
"648","-3.904953","6.3175964","6.2562866"
"666","-3.7062378","6.240982","6.4382477"
"690","-3.9408722","6.257736","6.2754517"
"699","-4.6806793","6.4396973","6.055176"
"723","-4.5992737","6.537857","5.916321"
"729","-4.2473297","6.396591","6.320938"
"750","-3.7493286","6.2864685","6.9314575"
"760","-3.5984955","6.149994","7.0296173"
"781","-4.118042","6.0254974","6.589081"
"790","-4.537018","5.8794556","6.0503845"
"812","-3.9935303","5.7884674","6.2586823"
"820","-2.4564667","5.5634155","7.0032806"
"844","-1.9081879","5.3886414","7.3001556"
"850","-1.6424255","5.1875305","7.63295"
"869","-1.525116","5.1635895","8.104614"
"884","-0.8691101","5.0606384","10.197144"
"906","-0.8116455","4.9433136","10.072647"
"916","-0.87628174","4.984024","8.719925"
"936","-0.77812195","5.039093","8.547546"
"943","-0.5626526","5.1994934","8.614578"
"970","-0.4357605","5.0654297","7.9035034"
"974","-0.746994","4.8714905","7.3672028"
"1008","-1.5586395","4.7996674","7.127777"
"1016","-1.5706024","4.952896","8.3823395"
"1041","-1.1468353","5.051056","8.3272705"
"1080","-1.5275116","5.376663","6.6465454"
"1093","-1.2378082","5.4772186","7.8484344"
"1114","-1.3790741","5.4053955","7.707184"
"1145","-2.1500092","5.1396484","7.1301727"
"1173","-1.2832947","5.398224","8.291367"
"1180","-0.7326355","5.5227203","8.719925"
"1208","-0.7637634","5.4963837","8.5403595"
"1220","-1.1587982","5.3694916","8.339249"
"1250","-1.0319061","5.410187","8.394318"
"1276","-0.31604004","5.5442657","8.214752"
"1284","-0.05506897","5.391037","7.7861786"
"1310","-1.5258789E-5","5.376663","7.925049"
"1340","-0.8667145","5.0726013","8.260239"
"1352","0.12449646","5.5801697","7.7814026"
"1382","0.28729248","5.62088","8.020813"
"1405","0.42616272","5.9632416","8.755844"
"1415","-0.29449463","5.766922","7.383957"
"1456","-0.6775665","5.62088","6.8883667"
