"Time","X","Y","Z"
"0","0.46575928","3.5578308","7.7388763"
"9","0.70277405","3.5973358","7.9759064"
"38","1.1026154","3.7122498","8.269196"
"71","1.441391","3.8678741","9.309479"
"99","1.1457062","3.5338898","9.534531"
"132","0.634552","3.392624","8.992233"
"139","0.52201843","3.3603058","8.969498"
"166","0.5890503","3.3674927","9.060471"
"197","0.97572327","3.5219116","9.17659"
"202","1.0487366","3.590149","9.213699"
"233","0.9817047","3.5638123","9.350174"
"267","0.88713074","3.59375","8.987457"
"272","0.8739624","3.602127","8.891678"
"302","0.773407","3.5674133","8.909637"
"330","0.77101135","3.5183258","9.169418"
"336","0.78538513","3.5650177","9.241241"
"371","0.81770325","3.5422668","9.248413"
"405","0.8380585","3.629654","8.874924"
"437","0.8344574","3.6284637","8.947952"
"447","0.8200989","3.669159","8.977875"
"472","0.91586304","3.5243073","9.113144"
"478","0.8404541","3.622467","9.206528"
"501","0.8224945","3.6667633","9.207718"
"510","0.8021393","3.645218","9.082016"
"542","0.7470703","3.6392365","9.060471"
"573","0.7758026","3.7026825","8.795914"
"583","0.8907318","3.5877533","8.965897"
"611","0.88713074","3.685913","8.988647"
"615","0.9457855","3.7577515","9.0915985"
"642","1.1516876","3.748169","9.358551"
"647","1.1074066","3.724228","9.329819"
"674","0.21316528","3.3662872","9.09639"
"680","0.3436432","3.416565","9.108353"
"704","0.5890503","3.7984467","9.013794"
"707","0.61538696","3.8690796","9.15744"
"730","0.4334259","3.7661285","9.204132"
"746","0.8823395","3.8295746","8.653458"
"771","1.0846558","3.717041","8.412842"
"794","0.86079407","3.8702698","8.157867"
"819","1.0882416","3.942093","8.634308"
"846","1.0643005","3.8654785","9.445938"
"855","0.6608887","3.5398712","9.489044"
"865","0.49328613","3.4177704","9.358551"
"877","0.381958","3.3208008","9.229263"
"891","0.35562134","3.2741241","9.099976"
"894","0.41427612","3.308838","9.010193"
"909","0.5016632","3.432129","8.988647"
"925","0.66207886","3.6524048","8.908447"
"942","0.7291107","3.7182465","8.931183"
"959","0.8081207","3.681137","9.102371"
"974","0.90867615","3.6284637","9.159836"
"991","0.9350128","3.638031","9.252014"
"1013","0.92663574","3.653595","9.317856"
"1017","0.90867615","3.586563","9.222076"
"1049","0.9015045","3.6212769","8.994629"
"1063","0.8428345","3.629654","8.908447"
"1085","0.8200989","3.5494537","8.879715"
"1089","0.72073364","3.5374756","8.91922"
"1115","0.7231293","3.5362854","9.159836"
"1120","0.73869324","3.5446625","9.271164"
"1130","0.81411743","3.5159302","9.268768"
"1155","0.8512268","3.5566254","9.1754"
"1161","0.8308716","3.5638123","9.037735"
"1189","0.8715668","3.5578308","8.95752"
"1194","0.86917114","3.550644","8.8545685"
"1219","0.9002991","3.6488037","8.979065"
"1224","0.8907318","3.5853577","9.127518"
"1247","0.9673462","3.5554352","9.387283"
"1258","0.93621826","3.5709991","9.09758"
"1287","0.8991089","3.5650177","8.974289"
"1324","0.8081207","3.507553","8.864151"
"1355","0.86798096","3.5398712","9.317856"
"1382","1.0607147","3.5362854","9.387283"
"1388","0.91825867","3.5578308","9.0520935"
"1413","0.8775635","3.495575","8.970688"
"1425","0.8631897","3.53508","9.003021"
"1451","0.8739624","3.554245","9.073639"
"1488","0.9828949","3.5530396","9.231659"
"1524","0.9134674","3.5422668","9.010193"
"1532","0.87516785","3.5135345","8.958725"
"1560","0.87516785","3.5171356","9.048508"
"1566","0.90509033","3.51474","9.070053"
"1590","0.9721222","3.5326843","9.196945"
"1596","0.9793091","3.5159302","9.262787"
"1620","0.94459534","3.495575","9.232864"
"1628","0.91586304","3.4919891","9.164627"
"1656","0.9350128","3.559021","8.934784"
"1659","0.9601593","3.5973358","8.921616"
"1684","0.9805145","3.6320496","8.989853"
"1691","0.96972656","3.5709991","9.140686"
"1716","1.0283966","3.59375","8.613953"
"1721","1.1971893","3.7158508","8.009415"
"1756","1.0954285","3.562622","10.086395"
"1764","1.0032501","3.4692383","9.278351"
"1792","0.6824341","3.4536896","8.648666"
