X_0,Y_0,Z_0,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,X_10,Y_10,Z_10,X_11,Y_11,Z_11,X_12,Y_12,Z_12,X_13,Y_13,Z_13,X_14,Y_14,Z_14,X_15,Y_15,Z_15,X_16,Y_16,Z_16,X_17,Y_17,Z_17,X_18,Y_18,Z_18,X_19,Y_19,Z_19,X_20,Y_20,Z_20,X_21,Y_21,Z_21,X_22,Y_22,Z_22,X_23,Y_23,Z_23,X_24,Y_24,Z_24,X_25,Y_25,Z_25,X_26,Y_26,Z_26,X_27,Y_27,Z_27,X_28,Y_28,Z_28,X_29,Y_29,Z_29,key
-1.2452698,6.736801,5.36409,-1.3171082,6.6458282,5.6466064000000005,-1.360199,6.5165405,5.981796299999999,-1.4487762,6.463867,6.305023,-1.4918823,6.408798,6.5947113,-1.5086365,6.356125,6.803008999999999,-1.4846953999999999,6.3633120000000005,6.9346924,-1.5253906000000002,6.3154144,7.071167,-1.518219,6.289093,7.193267999999999,-1.5110321000000002,6.2866974,7.2172089999999995,-1.4799042,6.305847,7.322555499999999,-1.4272308,6.2986603,7.526062,-1.4487762,6.3034514999999995,7.6864777,-1.4104767,6.3393707,7.9067383,-1.3147125,6.3345795,8.155731,-1.3171082,6.346542400000001,8.364028999999999,-1.2668304,6.3609160000000005,8.591476,-1.1878203999999999,6.387253,8.80217,-1.0776825,6.3393707,8.981735,-1.0178223,6.3226013,9.108627,-0.92445374,6.2962646,9.1996,-0.7568512,6.269928,9.348053,-0.64912415,6.1885223,9.369598,-0.5533446999999999,6.2244415,9.367203,-0.54138184,6.231628400000001,9.3624115,-0.52223206,6.2627562999999995,9.252274,-0.50068665,6.3226013,9.012863000000001,-0.57011414,6.356125,8.816528,-0.64193726,6.372879,8.598663,-0.73291016,6.466263,8.3975525,3
-0.15591429999999998,6.7272186000000005,7.947433500000001,-0.14155579,6.7152557,7.985748299999999,-0.09605408,6.6865234,8.071945,-0.031417847,6.784683,8.074326,-0.019439697,6.748779300000001,8.06955,0.033233643,6.7296143,8.05278,0.08351135,6.7583466,8.155731,0.09307861,6.775116000000001,8.165314,0.08590698,6.779892,8.313751,0.08351135,6.712860000000001,8.277832,0.059570312,6.6937103,8.344878999999999,0.047592163,6.7272186000000005,8.404739,0.0068969727,6.7032776,8.352066,0.011672974,6.688919,8.383179,-0.014663696,6.662582400000001,8.323334,-0.021835327,6.662582400000001,8.3185425,-0.026626587,6.679336500000001,8.270660000000001,-0.040985107,6.6434326,8.198837,-0.048171997,6.5476529999999995,8.2108,-0.1056366,6.5213165,8.1844635,-0.09605408,6.542877,8.179672,-0.091278076,6.530899,8.196442,-0.09844971,6.5596312999999995,8.301788,-0.12957764,6.573989999999999,8.3185425,-0.15351868,6.590759299999999,8.335297,-0.17027283,6.6242676,8.385574,-0.1966095,6.6961059999999994,8.340088,-0.23252869,6.688919,8.2634735,-0.27322388,6.708069,8.270660000000001,-0.261261,6.700882000000001,8.1844635,0
-0.9603729,6.9929809999999994,5.7806854,-1.0345917,6.866089,5.9003906,-1.0681,6.7894745,6.0033417,-1.0537415,6.679336500000001,6.1015167,-1.0226135,6.641037,6.206848,-0.93403625,6.648208599999999,6.2978363,-0.8502350000000001,6.593155,6.415146,-0.8167114000000001,6.5883636,6.546829,-0.7544708000000001,6.5835724,6.606689500000001,-0.7257385000000001,6.571594,6.723999000000001,-0.7377014000000001,6.5883636,6.850891000000001,-0.73291016,6.569214,6.992157000000001,-0.76882935,6.5404816,7.174117999999999,-0.8167114000000001,6.5572357000000006,7.3201600000000004,-0.80952454,6.590759299999999,7.3297424,-0.79037476,6.6147003,7.466202,-0.8286896,6.648208599999999,7.5164795,-0.8143158,6.7032776,7.585922200000001,-0.81910706,6.679336500000001,7.6744995,-0.80714417,6.621886999999999,7.751114,-0.80474854,6.617096000000001,7.8085785,-0.79037476,6.6362457,7.8516693,-0.7568512,6.6147003,7.885192999999999,-0.7999573,6.593155,7.878006,-0.7592468000000001,6.667373700000001,7.787033,-0.7448883000000001,6.566818,7.767867999999999,-0.7353058000000001,6.6003264999999995,7.746322599999999,-0.74967957,6.641037,7.660141,-0.74728394,6.6865234,7.5595856,-0.74728394,6.585967999999999,7.4733887,7
-0.6658783,7.241974000000001,5.5388794,-0.6850281,7.2060699999999995,5.718445,-0.67066956,7.2036743,5.8525085,-0.71855164,7.146209700000001,5.9937744,-0.771225,7.0815735,6.182907,-0.7736206,7.1102905,6.3840330000000005,-0.7736206,7.079178,6.554016000000001,-0.71136475,7.0935364000000005,6.740768400000001,-0.6850281,7.0265045,6.8916016,-0.7065735,7.0049589999999995,7.0232850000000004,-0.66348267,7.036072,7.075943,-0.6850281,7.031296,7.1286163,-0.7041930999999999,7.031296,7.073562599999999,-0.6874237,7.0384674,7.135803,-0.72094727,7.0743865999999995,7.174117999999999,-0.78318787,7.1174774,7.1884766,-0.76882935,7.0983276,7.265091,-0.7879791,7.119872999999999,7.2674866,-0.77601624,7.100723299999999,7.296219000000001,-0.79037476,7.119872999999999,7.3417053,-0.8023529,7.1486053,7.3417053,-0.8454437,7.143814,7.284240700000001,-0.86698914,7.1174774,7.277069,-0.88375854,7.0815735,7.245941,-0.8717804,7.009735000000001,7.222,-0.8717804,6.937912,7.174117999999999,-0.8813629000000001,6.921158,7.138199,-0.9005127,6.8517303,7.0807343,-0.88375854,6.787078999999999,6.9634247,-0.87657166,6.775116000000001,6.877228,4
-1.2141571000000002,6.866089,5.9937744,-1.22612,6.8804474,6.135025,-1.1902161,6.8780518,6.364868,-1.1375427,6.837356599999999,6.518097,-1.1040192,6.818207000000001,6.654571499999999,-1.0704956,6.760742,6.762314,-0.9364165999999999,6.688919,6.865264999999999,-0.81910706,6.6961059999999994,6.8916016,-0.6658783,6.6075134,6.953842,-0.5653229000000001,6.566818,7.0304565000000006,-0.4527893,6.463867,7.2172089999999995,-0.34266663,6.404007,7.351288,-0.23492432,6.2914734,7.4853516,-0.18704224,6.231628400000001,7.700836,-0.11282349,6.1598053,7.8684235000000005,-0.16070557,6.178955,8.0456085,-0.18943787,6.1262817,8.158127,-0.24688720000000003,6.174164,8.301788,-0.29956055,6.226837000000001,8.433456,-0.37617493,6.2627562999999995,8.464584,-0.45039368,6.3273926,8.478958,-0.5174407999999999,6.499771,8.538803,-0.6395416,6.5883636,8.538803,-0.716156,6.681732000000001,8.462189,-0.79756165,6.7942657,8.30896,-0.8023529,6.8541107000000006,8.253891000000001,-0.8502350000000001,6.8804474,8.182068,-0.8621979,6.863693,8.103058,-0.8215027,6.8972169999999995,7.9426575,-0.76164246,6.815811,7.9306793,9
-1.5924377,6.7631380000000005,5.898010299999999,-1.5948334,6.791869999999999,6.197280999999999,-1.5062408,6.717651400000001,6.3529053,-1.4511718999999998,6.7104645000000005,6.4774017,-1.3745575,6.6362457,6.656967,-1.2428741,6.5835724,6.7096405,-1.1638794,6.4925995,6.7527313,-1.0489502,6.523712000000001,6.803008999999999,-0.90530396,6.509353599999999,6.893997,-0.7808075,6.506958,7.047225999999999,-0.72094727,6.404007,7.1477813999999995,-0.68263245,6.4303436,7.262695299999999,-0.6156005999999999,6.4016113,7.4326935,-0.59165955,6.411194,7.664917,-0.54377747,6.4375305,7.8444824,-0.5102539,6.4135895,7.9618073,-0.5461731,6.392029,8.126999,-0.57011414,6.442322,8.280228,-0.59165955,6.471039,8.399948,-0.66348267,6.4303436,8.490921,-0.7041930999999999,6.439926,8.562744,-0.771225,6.480621299999999,8.589081,-0.84783936,6.528503400000001,8.581909,-0.8933258,6.5811768,8.641753999999999,-1.0058594,6.63385,8.646545,-1.008255,6.6913146999999995,8.596267999999998,-1.0896454,6.6553955,8.562744,-1.0752868999999998,6.688919,8.502899000000001,-1.063324,6.734405499999999,8.488525,-1.0824738,6.7152557,8.464584,9
-1.0681,6.892425500000001,6.6952667,-1.0465546000000001,6.8972169999999995,6.793442,-1.0202179,6.8852386,6.860473599999999,-1.0298004,6.846939,6.922714,-1.0202179,6.882842999999999,7.0448303,-0.9603729,6.909179700000001,7.214813,-0.8574219000000001,6.8732758,7.3201600000000004,-0.8286896,6.8589020000000005,7.4087369999999995,-0.7855835,6.863693,7.5595856,-0.77841187,6.8780518,7.645767,-0.7377014000000001,6.846939,7.7654877,-0.7089691,6.902008,7.7415313999999995,-0.6970062,6.849334700000001,7.787033,-0.62757874,6.861297599999999,7.772659299999999,-0.5796814,6.8445434999999994,7.6744995,-0.5964508000000001,6.9043884,7.705627400000001,-0.57011414,6.89003,7.734359700000001,-0.57250977,6.866089,7.640975999999999,-0.55096436,6.9474945,7.550003,-0.51504517,7.0121307,7.6098633,-0.5365906,7.057617,7.593094000000001,-0.5389862,7.139023,7.523666400000001,-0.5246276999999999,7.158188000000001,7.5212708,-0.5317993000000001,7.1797333,7.6553497,-0.51504517,7.162964,7.5954895,-0.54138184,7.186905,7.5906982,-0.57250977,7.1653595,7.569153,-0.5533446999999999,7.119872999999999,7.5212708,-0.57011414,7.162964,7.4231110000000005,-0.57011414,7.158188000000001,7.272278,0
-2.088028,7.6753235,3.4511260000000004,-1.9826965,7.5316772,3.609146,-1.9084625,7.447875999999999,3.8318024,-1.870163,7.332961999999999,4.030533,-1.8246765,7.2874603,4.143051,-1.7959441999999999,7.2802887,4.320221,-1.7911529999999998,7.2922516,4.3728943,-1.7911529999999998,7.3233795,4.562042,-1.7456665,7.3952026,4.703293,-1.7025756999999997,7.5053406,4.8014526,-1.6858063,7.634628299999999,5.000183,-1.6283417,7.7136383,5.2300262,-1.573288,7.783066000000001,5.395218,-1.5349731000000002,7.771103,5.6035156,-1.499054,7.771103,5.802231,-1.494278,7.8022156,5.878845,-1.5158234,7.7734833,6.0344695999999995,-1.5062408,7.682510400000001,6.149399,-1.4966736,7.6633606,6.168548599999999,-1.4320221000000002,7.593933,6.2188263,-1.360199,7.524490400000001,6.309799,-1.3649902,7.469421400000001,6.357696499999999,-1.281189,7.4191437,6.305023,-1.2716063999999998,7.376053,6.3385315,-1.2596436000000002,7.354507400000001,6.391205,-1.3003387,7.313797,6.4534607,-1.3530121000000002,7.2874603,6.5396423,-1.3865356000000002,7.2563477,6.580353,-1.4416046,7.316192599999999,6.6617584,-1.4320221000000002,7.273102000000001,6.791046000000001,1
-0.80952454,6.5213165,8.119827,-0.8238983,6.49498,8.206009,-0.84065247,6.4327393,8.227554,-0.80474854,6.4590760000000005,8.249115,-0.7999573,6.427948000000001,8.316147,-0.7568512,6.435135,8.347275,-0.7065735,6.4016113,8.42868,-0.6539154,6.3992157,8.512466,-0.5796814,6.4135895,8.6154175,-0.50546265,6.3824615,8.651337,-0.4887085,6.3441467000000005,8.74231,-0.46237183,6.293869,8.78302,-0.3737793,6.351333599999999,8.785416,-0.39773559999999997,6.2866974,8.797379,-0.39773559999999997,6.2435913,8.857239,-0.36181640000000004,6.2603607000000006,8.90033,-0.38815308,6.245987,8.864426,-0.3905487,6.222046,8.950607000000002,-0.41688538,6.150223,9.020035,-0.49349976,6.107132,9.108627,-0.5605316,6.1262817,9.094269,-0.59884644,6.1023407,9.094269,-0.6467285,6.1095276,9.108627,-0.6754608,6.190918,9.113419,-0.72094727,6.277115,9.139755000000001,-0.7233429,6.31781,9.144546499999999,-0.7353058000000001,6.3609160000000005,9.051163,-0.7736206,6.404007,8.957794,-0.7592468000000001,6.471039,8.919478999999999,-0.7855835,6.447098,8.864426,0
-1.2763977,7.174942,5.4838104,-1.3003387,7.0935364000000005,5.663376,-1.3242798,7.057617,5.747162,-1.329071,6.9474945,5.866882299999999,-1.2452698,6.9546660000000005,5.9937744,-1.22612,6.9427032,6.087143,-1.2069702,6.909179700000001,6.142212000000001,-1.1495056000000001,6.9474945,6.2595215,-1.0657043,6.945099000000001,6.422333,-1.0058594,6.959457400000001,6.489364599999999,-0.98191833,7.019317599999999,6.5851440000000006,-0.9986725000000001,6.976227000000001,6.6354218,-0.9914856,7.019317599999999,6.803008999999999,-0.9867096,7.0432587,6.893997,-0.92445374,7.0600130000000005,6.910751299999999,-0.9005127,7.1102905,6.8628693,-0.9364165999999999,7.136627000000001,6.980179,-0.9076995999999999,7.1653595,6.999328599999999,-0.8861389000000001,7.261139,7.0304565000000006,-0.8430481,7.3018339999999995,7.059189,-0.7879791,7.364074700000001,7.140594500000001,-0.74967957,7.347320599999999,7.166931,-0.7448883000000001,7.261139,7.1812897,-0.7855835,7.210846000000001,7.222,-0.7855835,7.215636999999999,7.2866364,-0.8143158,7.191696,7.348892,-0.7879791,7.105514500000001,7.4015656000000005,-0.80714417,7.0983276,7.494934,-0.80474854,7.1294556,7.454239,-0.81910706,7.1102905,7.538025,4
-1.0728912,6.3273926,7.703232000000001,-1.0657043,6.3393707,7.6218259999999995,-1.0944366,6.356125,7.6098633,-1.0226135,6.3226013,7.566757000000001,-1.0298004,6.3585205,7.6074677,-1.0681,6.4135895,7.6242220000000005,-1.0800781000000002,6.3776703,7.612259,-1.0441589,6.372879,7.6338043,-1.0154266,6.4135895,7.6577454,-1.0585327,6.4518889999999995,7.662536599999999,-1.087265,6.466263,7.746322599999999,-1.0609283,6.4925995,7.779846000000001,-1.0657043,6.47583,7.849273700000001,-1.0824738,6.483017,7.9354705999999995,-1.0657043,6.5356903,8.002502,-1.0250092,6.49498,8.0456085,-0.99627686,6.526108,8.172500999999999,-0.9699402,6.550049,8.225174,-0.9483948,6.5356903,8.222778,-0.9148712,6.483017,8.273056,-0.9364165999999999,6.415985,8.237136999999999,-0.90530396,6.384857,8.155731,-0.8813629000000001,6.3609160000000005,8.172500999999999,-0.86938477,6.39682,8.076721000000001,-0.9507904,6.356125,7.9546204,-0.9914856,6.2962646,7.9234924,-0.9795226999999999,6.301056,7.820541400000001,-0.9603729,6.308243,7.7295685,-1.0226135,6.2603607000000006,7.662536599999999,-1.0417633,6.269928,7.679291,3
