X_0,Y_0,Z_0,X_1,Y_1,Z_1,X_2,Y_2,Z_2,key
-0.91218567,3.7612915,9.421188,-0.24182129,3.5984802000000005,10.362105999999999,-0.6943206999999999,3.7708739999999996,8.832214,7
-0.16281128,3.8091736000000003,8.911224,-0.03591919,3.8403015,9.674973,-0.3327942,3.7972107000000004,9.603149,6
-0.33518982,3.691864,9.212891,0.05506897,3.5745392,10.07959,-0.35913086,3.739746,9.107544,2
-0.23223877,3.6511536,8.817841,0.04309082,3.6487580000000004,9.950302,-0.2753296,3.7110138,8.95192,5
-0.58657837,3.7110138,8.190567,-0.31364440000000005,3.727768,9.624695,-0.59376526,3.6415862999999997,9.026138000000001,7
-0.30885315,3.6870727999999997,8.8489685,0.25617979999999996,3.4739837999999996,10.036499000000001,-0.39265442,3.7110138,9.325409,5
-0.12210083,3.6391907,8.95192,0.04309082,3.7014312999999994,9.986221,-0.30166626,3.7301636,9.162613,6
-0.07901001,3.6367949999999998,8.947128,-0.27293396,3.806778,8.540115,-0.30645752,3.7110138,8.901641999999999,9
-0.23942566,3.6176453,9.047684,-0.18435669,3.5194702000000007,10.244797,-0.9002228000000001,4.960785,8.987839,7
-0.08140564,3.5122986000000003,8.587997,-0.28491209999999995,3.5218657999999996,9.004593,-0.34954834,3.4859620000000002,8.997406,8
-0.39982605,3.3183594,9.129089,-0.07661438,3.1890717,9.296692,-0.35673523,3.3710327000000007,9.112335,8
-0.39982605,3.4165192,9.095566,-0.23223877,3.5984802000000005,8.983047500000001,-0.5746155,3.5051117,8.865723,0
-0.9002228000000001,3.6870727999999997,8.384491,-0.20590210000000003,3.6870727999999997,9.696518,-0.6177063,3.5865172999999997,9.093185,1
-0.5171509,3.509903,9.382874000000001,-0.7589569,3.7086182,10.031708,-0.885849,3.5434113,9.617508,1
-0.61531067,3.4811707000000003,9.050079,0.05986023,3.3806152000000003,10.484207000000001,-0.6967163000000001,3.6343994,9.727646,5
-0.33998108,3.5745392,8.920792,-0.19154358,3.3901825,11.022903,-0.64164734,3.5386352999999997,9.500198,2
-0.29447937,3.447647,9.03093,-0.10774231,3.4524383999999997,10.761932,-0.1484375,3.509903,9.526535,3
-0.4980011,3.5386352999999997,8.987839,-0.08140564,3.4356842000000003,9.701309,-0.24659729,3.5673676,9.574417,3
-0.6536102,3.6774902000000003,8.837006,-0.31124878,3.3710327000000007,9.433150999999999,-0.6775665,3.7421417000000003,8.865723,4
-0.42138672,3.5793303999999995,9.069229,-0.23703003,3.248932,9.976639,-0.4189911,3.1363982999999998,9.315842,4
0.18914795,2.0015563999999997,9.646239999999999,0.21548462,1.8938141,10.860092,0.39025879999999996,2.0566254,9.337387,1
-0.04069519,2.0661926,9.622299,-0.76374817,2.592926,9.58638,-0.04788208,2.008728,9.301468,2
0.33518982,2.2744904,9.5720215,0.69192505,2.3415222,9.878478999999999,0.25378418,2.3439178,9.121902,4
0.18196106,2.403778,9.495407,0.52194214,2.604889,9.998184,0.25378418,2.367859,9.097961,1
0.21308899,2.5402527000000004,9.155426,-0.36871338,2.8610687,9.892838000000001,0.27293396,2.3822327000000003,9.208099,0
0.08619689999999999,2.8275452000000003,8.975861,-1.2904816000000001,3.193863,10.661377,0.07661438,2.4851837000000003,9.004593,2
0.02633667,2.5761566000000005,10.029312,-0.32321167,2.9712067,10.010162,0.18675232,2.5785522000000003,8.894455,0
0.40701294,2.7916412,9.560042999999999,-0.52911377,3.289627,9.904816,0.27053833,2.5953217,8.860947,8
0.22744751,2.738968,9.205703999999999,-0.21786499,3.0980988,10.242401,0.37348938,2.6743164,9.016571,6
0.0909729,2.7844542999999997,9.449921,0.22744751,2.78685,9.696518,0.20111084,2.6934814,9.016571,7
0.16520691,2.6862946,9.753983,0.03352356,2.9376830000000003,10.766724,0.41419983,2.5881347999999997,9.074019999999999,4
0.15802002,2.7437592,9.23204,0.0071868895999999995,2.8634644000000002,9.880875,0.3040619,2.6910857999999998,9.2248535,4
0.25378418,2.7772675,9.31105,0.2633667,3.3542786,9.670181,0.2346344,2.7102356,9.303864,3
0.12928772,2.8059998,9.167404,-0.40222168,2.7700958,9.691727,0.19154358,2.7150269000000002,8.942337,9
0.18675232,2.5881347999999997,9.385269000000001,-1.1899108999999999,3.0693665,10.012558,-0.06463623,2.7102356,9.052475,2
0.20829773,2.7916412,9.200911999999999,0.44532776,2.8203735,9.418792999999999,0.27772522,2.7174225,9.315842,7
