X_0,Y_0,Z_0,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,X_10,Y_10,Z_10,X_11,Y_11,Z_11,X_12,Y_12,Z_12,X_13,Y_13,Z_13,X_14,Y_14,Z_14,X_15,Y_15,Z_15,X_16,Y_16,Z_16,X_17,Y_17,Z_17,X_18,Y_18,Z_18,X_19,Y_19,Z_19,X_20,Y_20,Z_20,X_21,Y_21,Z_21,X_22,Y_22,Z_22,X_23,Y_23,Z_23,X_24,Y_24,Z_24,key
-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,-3.0337372000000005,4.7128754,4.7128754,1
-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,-1.5445556999999999,6.999328599999999,6.999328599999999,0
-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,-1.2955475,5.249176,5.249176,1
-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,-1.0058594,5.6346435999999995,5.6346435999999995,4
-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,-1.2476653999999998,5.220443700000001,5.220443700000001,6
-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,-0.6730651999999999,6.0177154999999996,6.0177154999999996,9
-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,-0.92445374,5.450287,5.450287,4
-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,-0.76164246,5.9267273000000005,5.9267273000000005,6
-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,-1.3506165,4.4997864000000005,4.4997864000000005,1
-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,-0.66348267,6.8963776,6.8963776,9
